date,temperature,temp_ratio
2023-10-06 07:00:00+00:00,15.0,1.0135135135135134
2023-10-06 08:00:00+00:00,15.3,1.02
2023-10-06 09:00:00+00:00,16.2,1.0588235294117647
2023-10-06 10:00:00+00:00,16.9,1.0432098765432098
2023-10-06 11:00:00+00:00,18.2,1.0769230769230769
2023-10-06 12:00:00+00:00,18.4,1.010989010989011
2023-10-06 13:00:00+00:00,18.7,1.016304347826087
2023-10-06 14:00:00+00:00,19.0,1.0160427807486632
2023-10-06 15:00:00+00:00,18.9,0.994736842105263
2023-10-06 16:00:00+00:00,18.6,0.9841269841269843
2023-10-06 17:00:00+00:00,18.2,0.9784946236559139
2023-10-06 18:00:00+00:00,17.8,0.9780219780219781
2023-10-06 19:00:00+00:00,17.3,0.9719101123595506
2023-10-06 20:00:00+00:00,17.0,0.9826589595375722
2023-10-06 21:00:00+00:00,17.0,1.0
2023-10-06 22:00:00+00:00,16.9,0.9941176470588234
2023-10-06 23:00:00+00:00,17.0,1.0059171597633136
2023-10-07 00:00:00+00:00,17.2,1.011764705882353
2023-10-07 01:00:00+00:00,17.4,1.0116279069767442
2023-10-07 02:00:00+00:00,17.4,1.0
2023-10-07 03:00:00+00:00,17.3,0.9942528735632186
2023-10-07 04:00:00+00:00,17.3,1.0
2023-10-07 05:00:00+00:00,17.4,1.005780346820809
2023-10-07 06:00:00+00:00,17.5,1.0057471264367817
2023-10-07 07:00:00+00:00,17.5,1.0
2023-10-07 08:00:00+00:00,17.6,1.0057142857142858
2023-10-07 09:00:00+00:00,18.1,1.0284090909090908
2023-10-07 10:00:00+00:00,18.6,1.0276243093922652
2023-10-07 11:00:00+00:00,18.7,1.0053763440860215
2023-10-07 12:00:00+00:00,18.8,1.0053475935828877
2023-10-07 13:00:00+00:00,18.9,1.0053191489361701
2023-10-07 14:00:00+00:00,18.8,0.9947089947089949
2023-10-07 15:00:00+00:00,18.8,1.0
2023-10-07 16:00:00+00:00,18.6,0.9893617021276596
2023-10-07 17:00:00+00:00,18.4,0.9892473118279569
2023-10-07 18:00:00+00:00,18.1,0.9836956521739132
2023-10-07 19:00:00+00:00,18.2,1.005524861878453
2023-10-07 20:00:00+00:00,18.6,1.0219780219780221
2023-10-07 21:00:00+00:00,18.8,1.010752688172043
2023-10-07 22:00:00+00:00,18.7,0.9946808510638298
2023-10-07 23:00:00+00:00,18.4,0.9839572192513368
2023-10-08 00:00:00+00:00,17.8,0.9673913043478262
2023-10-08 01:00:00+00:00,16.8,0.9438202247191011
2023-10-08 02:00:00+00:00,15.8,0.9404761904761905
2023-10-08 03:00:00+00:00,15.1,0.9556962025316456
2023-10-08 04:00:00+00:00,14.5,0.9602649006622517
2023-10-08 05:00:00+00:00,14.1,0.9724137931034482
2023-10-08 06:00:00+00:00,13.8,0.9787234042553192
2023-10-08 07:00:00+00:00,13.4,0.9710144927536232
2023-10-08 08:00:00+00:00,13.2,0.9850746268656716
2023-10-08 09:00:00+00:00,13.7,1.0378787878787878
2023-10-08 10:00:00+00:00,14.2,1.0364963503649636
2023-10-08 11:00:00+00:00,14.9,1.0492957746478875
2023-10-08 12:00:00+00:00,15.5,1.0402684563758389
2023-10-08 13:00:00+00:00,15.9,1.0258064516129033
