time,Import kWh,Export kWh,L1 max W,L2 max W,L3 max W
2024-02-21 06:00,122.397,0.002,0,0,0
2024-02-21 06:15,122.397,0.002,0,0,0
2024-02-21 06:30,122.397,0.002,0,0,0
2024-02-21 06:45,122.397,0.002,50,0,0
2024-02-21 07:00,122.404,0.002,50,0,0
2024-02-21 07:15,122.417,0.002,50,0,0
2024-02-21 07:30,122.429,0.002,51,0,0
2024-02-21 07:45,122.442,0.002,50,0,0
2024-02-21 08:00,122.455,0.002,50,0,0
2024-02-21 08:15,122.465,0.002,0,0,0
2024-02-21 08:30,122.465,0.002,0,0,0
2024-02-21 08:45,122.465,0.002,0,0,0
2024-02-21 09:00,122.465,0.002,50,0,0
2024-02-21 09:15,122.473,0.002,50,0,0
2024-02-21 09:30,122.486,0.002,50,0,0
2024-02-21 09:45,122.499,0.002,50,0,0
2024-02-21 10:00,122.511,0.002,50,0,0
2024-02-21 10:15,122.524,0.002,50,0,0
2024-02-21 10:30,122.537,0.002,50,0,0
2024-02-21 10:45,122.549,0.002,50,0,0
2024-02-21 11:00,122.553,0.002,0,0,0
2024-02-21 11:15,122.553,0.002,0,0,0
2024-02-21 11:30,122.553,0.002,0,0,0
2024-02-21 11:45,122.553,0.002,36,0,0
2024-02-21 12:00,122.557,0.002,50,0,0
2024-02-21 12:15,122.569,0.002,50,0,0
2024-02-21 12:30,122.581,0.002,50,0,0
2024-02-21 12:45,122.595,0.002,50,0,0
2024-02-21 13:00,122.607,0.002,50,0,0
2024-02-21 13:15,122.620,0.002,50,0,0
2024-02-21 13:30,122.631,0.002,0,0,0
2024-02-21 13:45,122.631,0.002,0,0,0
2024-02-21 14:00,122.631,0.002,0,0,0
2024-02-21 14:15,122.631,0.002,0,0,0
2024-02-21 14:30,122.631,0.002,5,0,0
2024-02-21 14:45,122.632,0.002,50,0,0
2024-02-21 15:00,122.645,0.002,50,0,0
2024-02-21 15:15,122.657,0.002,50,0,0
2024-02-21 15:30,122.670,0.002,50,0,0
2024-02-21 15:45,122.683,0.002,50,0,0
2024-02-21 16:00,122.695,0.002,50,0,0
2024-02-21 16:15,122.708,0.002,50,0,0
2024-02-21 16:30,122.721,0.002,50,0,0
2024-02-21 16:45,122.733,0.002,50,0,0
2024-02-21 17:00,122.745,0.002,50,0,0
2024-02-21 17:15,122.759,0.002,50,0,0
2024-02-21 17:30,122.771,0.002,50,0,0
2024-02-21 17:45,122.783,0.002,50,0,0
2024-02-21 18:00,122.789,0.002,0,0,0
2024-02-21 18:15,122.789,0.002,0,0,0
2024-02-21 18:30,122.789,0.002,0,0,0
2024-02-21 18:45,122.789,0.002,0,0,0
2024-02-21 19:00,122.789,0.002,0,0,0
2024-02-21 19:15,122.789,0.002,0,0,0
2024-02-21 19:30,122.789,0.002,0,0,0
2024-02-21 19:45,122.789,0.002,0,0,0
2024-02-21 20:00,122.789,0.002,0,0,0
2024-02-21 20:15,122.789,0.002,0,0,0
2024-02-21 20:30,122.789,0.002,0,0,0
2024-02-21 20:45,122.789,0.002,0,0,0
2024-02-21 21:00,122.789,0.002,0,0,0
2024-02-21 21:15,122.789,0.002,0,0,0
2024-02-21 21:30,122.789,0.002,0,0,0
2024-02-21 21:45,122.789,0.002,0,0,0
2024-02-21 22:00,122.789,0.002,0,0,0
2024-02-21 22:15,122.789,0.002,0,0,0
2024-02-21 22:30,122.789,0.002,0,0,0
2024-02-21 22:45,122.789,0.002,0,0,0
2024-02-21 23:00,122.789,0.002,0,0,0
2024-02-21 23:15,122.789,0.002,0,0,0
2024-02-21 23:30,122.789,0.002,0,0,0
2024-02-21 23:45,122.789,0.002,0,0,0
2024-02-22 00:00,122.789,0.002,0,0,0
2024-02-22 00:15,122.789,0.002,0,0,0
2024-02-22 00:30,122.789,0.002,0,0,0
2024-02-22 00:45,122.789,0.002,0,0,0
2024-02-22 01:00,122.789,0.002,0,0,0
2024-02-22 01:15,122.789,0.002,0,0,0
2024-02-22 01:30,122.789,0.002,0,0,0
2024-02-22 01:45,122.789,0.002,0,0,0
2024-02-22 02:00,122.789,0.002,0,0,0
2024-02-22 02:15,122.789,0.002,0,0,0
2024-02-22 02:30,122.789,0.002,0,0,0
2024-02-22 02:45,122.789,0.002,0,0,0
2024-02-22 03:00,122.789,0.002,0,0,0
2024-02-22 03:15,122.789,0.002,0,0,0
2024-02-22 03:30,122.789,0.002,0,0,0
2024-02-22 03:45,122.789,0.002,0,0,0
2024-02-22 04:00,122.789,0.002,0,0,0
2024-02-22 04:15,122.789,0.002,0,0,0
2024-02-22 04:30,122.789,0.002,0,0,0
2024-02-22 04:45,122.789,0.002,0,0,0
2024-02-22 05:00,122.789,0.002,0,0,0
2024-02-22 05:15,122.789,0.002,0,0,0
2024-02-22 05:30,122.789,0.002,0,0,0
2024-02-22 05:45,122.789,0.002,0,0,0
2024-02-22 06:00,122.789,0.002,0,0,0
2024-02-22 06:15,122.789,0.002,0,0,0
2024-02-22 06:30,122.789,0.002,0,0,0
2024-02-22 06:45,122.789,0.002,0,0,0
2024-02-22 07:00,122.789,0.002,0,0,0
2024-02-22 07:15,122.789,0.002,0,0,0
2024-02-22 07:30,122.789,0.002,0,0,0
2024-02-22 07:45,122.789,0.002,0,0,0
2024-02-22 08:00,122.789,0.002,0,0,0
2024-02-22 08:15,122.789,0.002,0,0,0
2024-02-22 08:30,122.789,0.002,0,0,0
2024-02-22 08:45,122.789,0.002,0,0,0
2024-02-22 09:00,122.789,0.002,0,0,0
2024-02-22 09:15,122.789,0.002,0,0,0
2024-02-22 09:30,122.789,0.002,51,0,0
2024-02-22 09:45,122.795,0.002,51,0,0
2024-02-22 10:00,122.807,0.002,49,0,0
2024-02-22 10:15,122.819,0.002,49,0,0
2024-02-22 10:30,122.831,0.002,49,0,0
2024-02-22 10:45,122.844,0.002,49,0,0
2024-02-22 11:00,122.857,0.002,49,0,0
2024-02-22 11:15,122.869,0.002,50,0,0
2024-02-22 11:30,122.874,0.002,0,0,0
2024-02-22 11:45,122.874,0.002,0,0,0
2024-02-22 12:00,122.874,0.002,0,0,0
2024-02-22 12:15,122.874,0.002,0,0,0
2024-02-22 12:30,122.874,0.002,0,0,0
2024-02-22 12:45,122.874,0.002,0,0,0
2024-02-22 13:00,122.874,0.002,50,0,0
2024-02-22 13:15,122.879,0.002,50,0,0
2024-02-22 13:30,122.891,0.002,50,0,0
2024-02-22 13:45,122.905,0.002,50,0,0
2024-02-22 14:00,122.917,0.002,50,0,0
2024-02-22 14:15,122.929,0.002,50,0,0
2024-02-22 14:30,122.942,0.002,50,0,0
2024-02-22 14:45,122.955,0.002,50,0,0
2024-02-22 15:00,122.966,0.002,0,0,0
2024-02-22 15:15,122.966,0.002,0,0,0
2024-02-22 15:30,122.966,0.002,0,0,0
2024-02-22 15:45,122.966,0.002,0,0,0
2024-02-22 16:00,122.966,0.002,0,0,0
2024-02-22 16:15,122.966,0.002,0,0,0
2024-02-22 16:30,122.966,0.002,50,0,0
2024-02-22 16:45,122.974,0.002,50,0,0
2024-02-22 17:00,122.987,0.002,51,0,0
2024-02-22 17:15,122.999,0.002,50,0,0
2024-02-22 17:30,123.011,0.002,0,0,0
2024-02-22 17:45,123.011,0.002,0,0,0
2024-02-22 18:00,123.011,0.002,0,0,0
2024-02-22 18:15,123.011,0.002,50,0,0
2024-02-22 18:30,123.021,0.002,50,0,0
2024-02-22 18:45,123.035,0.002,50,0,0
2024-02-22 19:00,123.047,0.002,50,0,0
2024-02-22 19:15,123.059,0.002,50,0,0
2024-02-22 19:30,123.071,0.002,50,0,0
2024-02-22 19:45,123.085,0.002,50,0,0
2024-02-22 20:00,123.097,0.002,50,0,0
2024-02-22 20:15,123.110,0.002,50,0,0
2024-02-22 20:30,123.122,0.002,50,0,0
2024-02-22 20:45,123.135,0.002,50,0,0
2024-02-22 21:00,123.147,0.002,50,0,0
2024-02-22 21:15,123.161,0.002,50,0,0
2024-02-22 21:30,123.173,0.002,50,0,0
2024-02-22 21:45,123.185,0.002,50,0,0
2024-02-22 22:00,123.197,0.002,50,0,0
2024-02-22 22:15,123.211,0.002,50,0,0
2024-02-22 22:30,123.223,0.002,50,0,0
2024-02-22 22:45,123.235,0.002,50,0,0
2024-02-22 23:00,123.248,0.002,50,0,0
2024-02-22 23:15,123.261,0.002,50,0,0
2024-02-22 23:30,123.273,0.002,50,0,0
2024-02-22 23:45,123.286,0.002,50,0,0
2024-02-23 00:00,123.299,0.002,50,0,0
2024-02-23 00:15,123.311,0.002,50,0,0
2024-02-23 00:30,123.323,0.002,50,0,0
2024-02-23 00:45,123.337,0.002,50,0,0
2024-02-23 01:00,123.349,0.002,50,0,0
2024-02-23 01:15,123.361,0.002,50,0,0
2024-02-23 01:30,123.373,0.002,50,0,0
2024-02-23 01:45,123.387,0.002,50,0,0
2024-02-23 02:00,123.399,0.002,50,0,0
2024-02-23 02:15,123.411,0.002,50,0,0
2024-02-23 02:30,123.423,0.002,50,0,0
2024-02-23 02:45,123.437,0.002,50,0,0
2024-02-23 03:00,123.449,0.002,50,0,0
2024-02-23 03:15,123.461,0.002,50,0,0
2024-02-23 03:30,123.474,0.002,50,0,0
2024-02-23 03:45,123.487,0.002,50,0,0
2024-02-23 04:00,123.499,0.002,50,0,0
2024-02-23 04:15,123.511,0.002,50,0,0
2024-02-23 04:30,123.524,0.002,50,0,0
2024-02-23 04:45,123.537,0.002,50,0,0
2024-02-23 05:00,123.549,0.002,50,0,0
2024-02-23 05:15,123.561,0.002,50,0,0
2024-02-23 05:30,123.574,0.002,49,0,0
2024-02-23 05:45,123.587,0.002,49,0,0
2024-02-23 06:00,123.599,0.002,49,0,0
2024-02-23 06:15,123.611,0.002,50,0,0
2024-02-23 06:30,123.623,0.002,50,0,0
2024-02-23 06:45,123.637,0.002,50,0,0
2024-02-23 07:00,123.649,0.002,50,0,0
2024-02-23 07:15,123.661,0.002,50,0,0
2024-02-23 07:30,123.674,0.002,50,0,0
2024-02-23 07:45,123.687,0.002,50,0,0
2024-02-23 08:00,123.699,0.002,50,0,0
2024-02-23 08:15,123.712,0.002,49,0,0
2024-02-23 08:30,123.723,0.002,50,0,0
2024-02-23 08:45,123.737,0.002,50,0,0
2024-02-23 09:00,123.749,0.002,49,0,0
2024-02-23 09:15,123.761,0.002,49,0,0
2024-02-23 09:30,123.773,0.002,49,0,0
2024-02-23 09:45,123.787,0.002,49,0,0
2024-02-23 10:00,123.799,0.002,31,0,0
2024-02-23 10:15,123.801,0.002,49,0,0
2024-02-23 10:30,123.808,0.002,49,0,0
2024-02-23 10:45,123.821,0.002,49,0,0
2024-02-23 11:00,123.833,0.002,50,0,0
2024-02-23 11:15,123.845,0.002,50,0,0
2024-02-23 11:30,123.858,0.002,50,0,0
2024-02-23 11:45,123.871,0.002,50,0,0
2024-02-23 12:00,123.883,0.002,50,0,0
2024-02-23 12:15,123.896,0.002,7,0,0
2024-02-23 12:30,123.897,0.002,0,0,0
2024-02-23 12:45,123.897,0.002,0,0,0
2024-02-23 13:00,123.897,0.002,0,0,0
2024-02-23 13:15,123.897,0.002,0,0,0
2024-02-23 13:30,123.897,0.002,0,0,0
2024-02-23 13:45,123.897,0.002,0,0,0
2024-02-23 14:00,123.897,0.002,0,0,0
2024-02-23 14:15,123.897,0.002,0,0,0
2024-02-23 14:30,123.897,0.002,0,0,0
2024-02-23 14:45,123.897,0.002,0,0,0
2024-02-23 15:00,123.897,0.002,0,0,0
2024-02-23 15:15,123.897,0.002,0,0,0
2024-02-23 15:30,123.897,0.002,0,0,0
2024-02-23 15:45,123.897,0.002,0,0,0
2024-02-23 16:00,123.897,0.002,0,0,0
2024-02-23 16:15,123.897,0.002,0,0,0
2024-02-23 16:30,123.897,0.002,43,0,0
2024-02-23 16:45,123.900,0.002,50,0,0
2024-02-23 17:00,123.913,0.002,50,0,0
2024-02-23 17:15,123.925,0.002,50,0,0
2024-02-23 17:30,123.939,0.002,50,0,0
2024-02-23 17:45,123.951,0.002,50,0,0
2024-02-23 18:00,123.959,0.002,0,0,0
2024-02-23 18:15,123.959,0.002,0,0,0
2024-02-23 18:30,123.959,0.002,0,0,0
2024-02-23 18:45,123.959,0.002,0,0,0
2024-02-23 19:00,123.959,0.002,0,0,0
2024-02-23 19:15,123.959,0.002,0,0,0
2024-02-23 19:30,123.959,0.002,0,0,0
2024-02-23 19:45,123.959,0.002,0,0,0
2024-02-23 20:00,123.959,0.002,0,0,0
2024-02-23 20:15,123.959,0.002,0,0,0
2024-02-23 20:30,123.959,0.002,0,0,0
2024-02-23 20:45,123.959,0.002,0,0,0
2024-02-23 21:00,123.959,0.002,0,0,0
2024-02-23 21:15,123.959,0.002,0,0,0
2024-02-23 21:30,123.959,0.002,0,0,0
2024-02-23 21:45,123.959,0.002,0,0,0
2024-02-23 22:00,123.959,0.002,0,0,0
2024-02-23 22:15,123.959,0.002,0,0,0
2024-02-23 22:30,123.959,0.002,0,0,0
2024-02-23 22:45,123.959,0.002,0,0,0
2024-02-23 23:00,123.959,0.002,0,0,0
2024-02-23 23:15,123.959,0.002,0,0,0
2024-02-23 23:30,123.959,0.002,0,0,0
2024-02-23 23:45,123.959,0.002,0,0,0
2024-02-24 00:00,123.959,0.002,0,0,0
2024-02-24 00:15,123.959,0.002,36,0,0
2024-02-24 00:30,123.963,0.002,0,0,0
2024-02-24 00:45,123.963,0.002,19,0,0
2024-02-24 01:00,123.965,0.002,37,0,0
2024-02-24 01:15,123.967,0.002,0,0,0
2024-02-24 01:30,123.967,0.002,37,0,0
2024-02-24 01:45,123.972,0.002,0,0,0
2024-02-24 02:00,123.972,0.002,0,0,0
2024-02-24 02:15,123.972,0.002,37,0,0
2024-02-24 02:30,123.977,0.002,0,0,0
2024-02-24 02:45,123.977,0.002,20,0,0
2024-02-24 03:00,123.979,0.002,37,0,0
2024-02-24 03:15,123.981,0.002,0,0,0
2024-02-24 03:30,123.981,0.002,37,0,0
2024-02-24 03:45,123.985,0.002,0,0,0
2024-02-24 04:00,123.985,0.002,0,0,0
2024-02-24 04:15,123.985,0.002,52,0,0
2024-02-24 04:30,123.996,0.002,50,0,0
2024-02-24 04:45,124.009,0.002,51,0,0
2024-02-24 05:00,124.021,0.002,50,0,0
2024-02-24 05:15,124.033,0.002,50,0,0
2024-02-24 05:30,124.047,0.002,50,0,0
2024-02-24 05:45,124.059,0.002,50,0,0
2024-02-24 06:00,124.071,0.002,50,0,0
2024-02-24 06:15,124.084,0.002,50,0,0
2024-02-24 06:30,124.097,0.002,50,0,0
2024-02-24 06:45,124.109,0.002,50,0,0
2024-02-24 07:00,124.122,0.002,50,0,0
2024-02-24 07:15,124.135,0.002,50,0,0
2024-02-24 07:30,124.147,0.002,51,0,0
2024-02-24 07:45,124.160,0.002,50,0,0
2024-02-24 08:00,124.173,0.002,50,0,0
2024-02-24 08:15,124.181,0.002,0,0,0
2024-02-24 08:30,124.181,0.002,0,0,0
2024-02-24 08:45,124.181,0.002,0,0,0
2024-02-24 09:00,124.181,0.002,0,0,0
2024-02-24 09:15,124.181,0.002,0,0,0
2024-02-24 09:30,124.181,0.002,0,0,0
2024-02-24 09:45,124.181,0.002,0,0,0
2024-02-24 10:00,124.181,0.002,0,0,0
2024-02-24 10:15,124.181,0.002,51,0,0
2024-02-24 10:30,124.187,0.002,51,0,0
2024-02-24 10:45,124.199,0.002,50,0,0
2024-02-24 11:00,124.212,0.002,50,0,0
2024-02-24 11:15,124.225,0.002,50,0,0
2024-02-24 11:30,124.237,0.002,50,0,0
2024-02-24 11:45,124.249,0.002,50,0,0
2024-02-24 12:00,124.263,0.002,50,0,0
2024-02-24 12:15,124.275,0.002,50,0,0
2024-02-24 12:30,124.288,0.002,50,0,0
2024-02-24 12:45,124.300,0.002,50,0,0
2024-02-24 13:00,124.313,0.002,50,0,0
2024-02-24 13:15,124.325,0.002,50,0,0
2024-02-24 13:30,124.339,0.002,50,0,0
2024-02-24 13:45,124.344,0.002,0,0,0
2024-02-24 14:00,124.344,0.002,0,0,0
2024-02-24 14:15,124.344,0.002,0,0,0
2024-02-24 14:30,124.344,0.002,0,0,0
2024-02-24 14:45,124.344,0.002,51,0,0
2024-02-24 15:00,124.353,0.002,50,0,0
2024-02-24 15:15,124.366,0.002,50,0,0
2024-02-24 15:30,124.377,0.002,0,0,0
2024-02-24 15:45,124.377,0.002,0,0,0
2024-02-24 16:00,124.377,0.002,0,0,0
2024-02-24 16:15,124.377,0.002,0,0,0
2024-02-24 16:30,124.377,0.002,0,0,0
2024-02-24 16:45,124.377,0.002,0,0,0
2024-02-24 17:00,124.377,0.002,50,0,0
2024-02-24 17:15,124.388,0.002,50,0,0
2024-02-24 17:30,124.401,0.002,50,0,0
2024-02-24 17:45,124.413,0.002,50,0,0
2024-02-24 18:00,124.426,0.002,50,0,0
2024-02-24 18:15,124.439,0.002,50,0,0
2024-02-24 18:30,124.451,0.002,50,0,0
2024-02-24 18:45,124.456,0.002,0,0,0
2024-02-24 19:00,124.456,0.002,0,0,0
2024-02-24 19:15,124.456,0.002,0,0,0
2024-02-24 19:30,124.456,0.002,0,0,0
2024-02-24 19:45,124.456,0.002,0,0,0
2024-02-24 20:00,124.456,0.002,0,0,0
2024-02-24 20:15,124.456,0.002,0,0,0
2024-02-24 20:30,124.456,0.002,0,0,0
2024-02-24 20:45,124.456,0.002,0,0,0
2024-02-24 21:00,124.456,0.002,0,0,0
2024-02-24 21:15,124.456,0.002,0,0,0
2024-02-24 21:30,124.456,0.002,0,0,0
2024-02-24 21:45,124.456,0.002,0,0,0
2024-02-24 22:00,124.456,0.002,0,0,0
2024-02-24 22:15,124.456,0.002,0,0,0
2024-02-24 22:30,124.456,0.002,0,0,0
2024-02-24 22:45,124.456,0.002,0,0,0
2024-02-24 23:00,124.456,0.002,0,0,0
2024-02-24 23:15,124.456,0.002,0,0,0
2024-02-24 23:30,124.456,0.002,0,0,0
2024-02-24 23:45,124.456,0.002,0,0,0
2024-02-25 00:00,124.456,0.002,0,0,0
2024-02-25 00:15,124.456,0.002,0,0,0
2024-02-25 00:30,124.456,0.002,0,0,0
2024-02-25 00:45,124.456,0.002,0,0,0
2024-02-25 01:00,124.456,0.002,38,0,0
2024-02-25 01:15,124.460,0.002,0,0,0
2024-02-25 01:30,124.460,0.002,0,0,0
2024-02-25 01:45,124.461,0.002,52,0,0
2024-02-25 02:00,124.465,0.002,0,0,0
2024-02-25 02:15,124.465,0.002,51,0,0
2024-02-25 02:30,124.471,0.002,50,0,0
2024-02-25 02:45,124.483,0.002,50,0,0
2024-02-25 03:00,124.496,0.002,50,0,0
2024-02-25 03:15,124.508,0.002,50,0,0
2024-02-25 03:30,124.521,0.002,50,0,0
2024-02-25 03:45,124.533,0.002,50,0,0
2024-02-25 04:00,124.546,0.002,50,0,0
2024-02-25 04:15,124.559,0.002,50,0,0
2024-02-25 04:30,124.571,0.002,50,0,0
2024-02-25 04:45,124.584,0.002,50,0,0
2024-02-25 05:00,124.597,0.002,50,0,0
2024-02-25 05:15,124.609,0.002,50,0,0
2024-02-25 05:30,124.622,0.002,50,0,0
2024-02-25 05:45,124.635,0.002,50,0,0
2024-02-25 06:00,124.647,0.002,50,0,0
2024-02-25 06:15,124.659,0.002,50,0,0
2024-02-25 06:30,124.673,0.002,50,0,0
2024-02-25 06:45,124.685,0.002,50,0,0
2024-02-25 07:00,124.698,0.002,50,0,0
2024-02-25 07:15,124.710,0.002,50,0,0
2024-02-25 07:30,124.723,0.002,50,0,0
2024-02-25 07:45,124.735,0.002,50,0,0
2024-02-25 08:00,124.749,0.002,50,0,0
2024-02-25 08:15,124.761,0.002,50,0,0
2024-02-25 08:30,124.773,0.002,51,0,0
2024-02-25 08:45,124.786,0.002,50,0,0
2024-02-25 09:00,124.799,0.002,50,0,0
2024-02-25 09:15,124.811,0.002,50,0,0
2024-02-25 09:30,124.825,0.002,50,0,0
2024-02-25 09:45,124.837,0.002,50,0,0
2024-02-25 10:00,124.847,0.002,0,0,0
2024-02-25 10:15,124.847,0.002,0,0,0
2024-02-25 10:30,124.847,0.002,0,0,0
2024-02-25 10:45,124.847,0.002,0,0,0
2024-02-25 11:00,124.847,0.002,0,0,0
2024-02-25 11:15,124.847,0.002,0,0,0
2024-02-25 11:30,124.847,0.002,0,0,0
2024-02-25 11:45,124.847,0.002,0,0,0
2024-02-25 12:00,124.847,0.002,0,0,0
2024-02-25 12:15,124.847,0.002,0,0,0
2024-02-25 12:30,124.847,0.002,0,0,0
2024-02-25 12:45,124.847,0.002,0,0,0
2024-02-25 13:00,124.847,0.002,0,0,0
2024-02-25 13:15,124.847,0.002,0,0,0
2024-02-25 13:30,124.847,0.002,0,0,0
2024-02-25 13:45,124.847,0.002,0,0,0
2024-02-25 14:00,124.847,0.002,0,0,0
2024-02-25 14:15,124.847,0.002,0,0,0
2024-02-25 14:30,124.847,0.002,50,0,0
2024-02-25 14:45,124.860,0.002,51,0,0
2024-02-25 15:00,124.873,0.002,51,0,0
2024-02-25 15:15,124.885,0.002,50,0,0
2024-02-25 15:30,124.899,0.002,50,0,0
2024-02-25 15:45,124.911,0.002,50,0,0
2024-02-25 16:00,124.924,0.002,43,0,0
2024-02-25 16:15,124.927,0.002,0,0,0
2024-02-25 16:30,124.927,0.002,0,0,0
2024-02-25 16:45,124.927,0.002,0,0,0
2024-02-25 17:00,124.927,0.002,0,0,0
2024-02-25 17:15,124.927,0.002,0,0,0
2024-02-25 17:30,124.927,0.002,14,0,0
2024-02-25 17:45,124.928,0.002,50,0,0
2024-02-25 18:00,124.941,0.002,50,0,0
2024-02-25 18:15,124.953,0.002,50,0,0
2024-02-25 18:30,124.967,0.002,50,0,0
2024-02-25 18:45,124.979,0.002,50,0,0
2024-02-25 19:00,124.991,0.002,50,0,0
2024-02-25 19:15,125.004,0.002,50,0,0
2024-02-25 19:30,125.017,0.002,50,0,0
2024-02-25 19:45,125.029,0.002,50,0,0
2024-02-25 20:00,125.042,0.002,50,0,0
2024-02-25 20:15,125.055,0.002,50,0,0
2024-02-25 20:30,125.067,0.002,50,0,0
2024-02-25 20:45,125.079,0.002,50,0,0
2024-02-25 21:00,125.093,0.002,50,0,0
2024-02-25 21:15,125.105,0.002,50,0,0
2024-02-25 21:30,125.118,0.002,50,0,0
2024-02-25 21:45,125.131,0.002,50,0,0
2024-02-25 22:00,125.143,0.002,50,0,0
2024-02-25 22:15,125.155,0.002,50,0,0
2024-02-25 22:30,125.169,0.002,50,0,0
2024-02-25 22:45,125.181,0.002,50,0,0
2024-02-25 23:00,125.193,0.002,50,0,0
2024-02-25 23:15,125.206,0.002,50,0,0
2024-02-25 23:30,125.219,0.002,50,0,0
2024-02-25 23:45,125.231,0.002,50,0,0
2024-02-26 00:00,125.245,0.002,50,0,0
2024-02-26 00:15,125.257,0.002,50,0,0
2024-02-26 00:30,125.269,0.002,50,0,0
2024-02-26 00:45,125.282,0.002,50,0,0
2024-02-26 01:00,125.295,0.002,50,0,0
2024-02-26 01:15,125.307,0.002,50,0,0
2024-02-26 01:30,125.321,0.002,50,0,0
2024-02-26 01:45,125.333,0.002,50,0,0
2024-02-26 02:00,125.345,0.002,50,0,0
2024-02-26 02:15,125.359,0.002,50,0,0
2024-02-26 02:30,125.371,0.002,50,0,0
2024-02-26 02:45,125.383,0.002,50,0,0
2024-02-26 03:00,125.397,0.002,50,0,0
2024-02-26 03:15,125.409,0.002,50,0,0
2024-02-26 03:30,125.422,0.002,50,0,0
2024-02-26 03:45,125.435,0.002,50,0,0
2024-02-26 04:00,125.447,0.002,50,0,0
2024-02-26 04:15,125.459,0.002,50,0,0
2024-02-26 04:30,125.473,0.002,50,0,0
2024-02-26 04:45,125.485,0.002,50,0,0
2024-02-26 05:00,125.498,0.002,50,0,0
2024-02-26 05:15,125.511,0.002,50,0,0
2024-02-26 05:30,125.521,0.002,0,0,0
2024-02-26 05:45,125.521,0.002,0,0,0
2024-02-26 06:00,125.521,0.002,0,0,0
2024-02-26 06:15,125.521,0.002,0,0,0
2024-02-26 06:30,125.521,0.002,0,0,0
2024-02-26 06:45,125.521,0.002,0,0,0
2024-02-26 07:00,125.521,0.002,0,0,0
2024-02-26 07:15,125.521,0.002,19,0,0
2024-02-26 07:30,125.523,0.002,50,0,0
2024-02-26 07:45,125.535,0.002,50,0,0
2024-02-26 08:00,125.547,0.002,50,0,0
2024-02-26 08:15,125.561,0.002,50,0,0
2024-02-26 08:30,125.573,0.002,50,0,0
2024-02-26 08:45,125.585,0.002,50,0,0
2024-02-26 09:00,125.599,0.002,50,0,0
2024-02-26 09:15,125.611,0.002,50,0,0
2024-02-26 09:30,125.623,0.002,50,0,0
2024-02-26 09:45,125.636,0.002,50,0,0
2024-02-26 10:00,125.649,0.002,50,0,0
2024-02-26 10:15,125.661,0.002,50,0,0
2024-02-26 10:30,125.675,0.002,50,0,0
2024-02-26 10:45,125.687,0.002,50,0,0
2024-02-26 11:00,125.699,0.002,50,0,0
2024-02-26 11:15,125.713,0.002,50,0,0
2024-02-26 11:30,125.725,0.002,50,0,0
2024-02-26 11:45,125.737,0.002,50,0,0
2024-02-26 12:00,125.751,0.002,50,0,0
2024-02-26 12:15,125.763,0.002,50,0,0
2024-02-26 12:30,125.775,0.002,50,0,0
2024-02-26 12:45,125.788,0.002,50,0,0
2024-02-26 13:00,125.801,0.002,50,0,0
2024-02-26 13:15,125.813,0.002,50,0,0
2024-02-26 13:30,125.827,0.002,50,0,0
2024-02-26 13:45,125.839,0.002,50,0,0
2024-02-26 14:00,125.852,0.002,50,0,0
2024-02-26 14:15,125.865,0.002,50,0,0
2024-02-26 14:30,125.875,0.002,0,0,0
2024-02-26 14:45,125.875,0.002,0,0,0
2024-02-26 15:00,125.875,0.002,0,0,0
2024-02-26 15:15,125.875,0.002,0,0,0
2024-02-26 15:30,125.875,0.002,0,0,0
2024-02-26 15:45,125.875,0.002,0,0,0
2024-02-26 16:00,125.875,0.002,50,0,0
2024-02-26 16:15,125.885,0.002,50,0,0
2024-02-26 16:30,125.898,0.002,50,0,0
2024-02-26 16:45,125.911,0.002,50,0,0
2024-02-26 17:00,125.923,0.002,50,0,0
2024-02-26 17:15,125.935,0.002,50,0,0
2024-02-26 17:30,125.949,0.002,50,0,0
2024-02-26 17:45,125.961,0.002,50,0,0
2024-02-26 18:00,125.973,0.002,50,0,0
2024-02-26 18:15,125.986,0.002,50,0,0
2024-02-26 18:30,125.999,0.002,50,0,0
2024-02-26 18:45,126.011,0.002,50,0,0
2024-02-26 19:00,126.025,0.002,50,0,0
2024-02-26 19:15,126.037,0.002,50,0,0
2024-02-26 19:30,126.049,0.002,50,0,0
2024-02-26 19:45,126.062,0.002,50,0,0
2024-02-26 20:00,126.075,0.002,50,0,0
2024-02-26 20:15,126.087,0.002,50,0,0
2024-02-26 20:30,126.101,0.002,50,0,0
2024-02-26 20:45,126.113,0.002,50,0,0
2024-02-26 21:00,126.125,0.002,50,0,0
2024-02-26 21:15,126.138,0.002,50,0,0
2024-02-26 21:30,126.151,0.002,50,0,0
2024-02-26 21:45,126.163,0.002,50,0,0
2024-02-26 22:00,126.176,0.002,50,0,0
2024-02-26 22:15,126.189,0.002,50,0,0
2024-02-26 22:30,126.201,0.002,50,0,0
2024-02-26 22:45,126.214,0.002,50,0,0
2024-02-26 23:00,126.227,0.002,50,0,0
2024-02-26 23:15,126.239,0.002,50,0,0
2024-02-26 23:30,126.252,0.002,50,0,0
2024-02-26 23:45,126.265,0.002,50,0,0
2024-02-27 00:00,126.277,0.002,50,0,0
2024-02-27 00:15,126.289,0.002,50,0,0
2024-02-27 00:30,126.303,0.002,50,0,0
2024-02-27 00:45,126.315,0.002,50,0,0
2024-02-27 01:00,126.328,0.002,50,0,0
2024-02-27 01:15,126.341,0.002,50,0,0
