time,Import kWh,Export kWh,L1 max W,L2 max W,L3 max W
2023-04-03 19:00,10.816,0.002,0,0,0
2023-04-03 19:15,10.816,0.002,0,0,0
2023-04-03 19:30,10.816,0.002,0,0,0
2023-04-03 19:45,10.816,0.002,0,0,0
2023-04-03 20:00,10.816,0.002,0,0,0
2023-04-03 20:15,10.816,0.002,0,0,0
2023-04-03 20:30,10.816,0.002,0,0,0
2023-04-03 20:45,10.816,0.002,45,0,0
2023-04-03 21:00,10.820,0.002,51,0,0
2023-04-03 21:15,10.833,0.002,50,0,0
2023-04-03 21:30,10.846,0.002,50,0,0
2023-04-03 21:45,10.858,0.002,41,0,0
2023-04-03 22:00,10.862,0.002,0,0,0
2023-04-03 22:15,10.862,0.002,0,0,0
2023-04-03 22:30,10.862,0.002,0,0,0
2023-04-03 22:45,10.862,0.002,0,0,0
2023-04-03 23:00,10.862,0.002,0,0,0
2023-04-03 23:15,10.862,0.002,0,0,0
2023-04-03 23:30,10.862,0.002,0,0,0
2023-04-03 23:45,10.862,0.002,0,0,0
2023-04-04 00:00,10.862,0.002,0,0,0
2023-04-04 00:15,10.862,0.002,0,0,0
2023-04-04 00:30,10.862,0.002,0,0,0
2023-04-04 00:45,10.862,0.002,0,0,0
2023-04-04 01:00,10.862,0.002,0,0,0
2023-04-04 01:15,10.862,0.002,0,0,0
2023-04-04 01:30,10.862,0.002,0,0,0
2023-04-04 01:45,10.862,0.002,0,0,0
2023-04-04 02:00,10.862,0.002,6,0,0
2023-04-04 02:15,10.862,0.002,50,0,0
2023-04-04 02:30,10.866,0.002,0,0,0
2023-04-04 02:45,10.866,0.002,50,0,0
2023-04-04 03:00,10.870,0.002,0,0,0
2023-04-04 03:15,10.870,0.002,0,0,0
2023-04-04 03:30,10.870,0.002,49,0,0
2023-04-04 03:45,10.874,0.002,0,0,0
2023-04-04 04:00,10.874,0.002,8,0,0
2023-04-04 04:15,10.876,0.002,48,0,0
2023-04-04 04:30,10.882,0.002,52,0,0
2023-04-04 04:45,10.894,0.002,51,0,0
2023-04-04 05:00,10.906,0.002,50,0,0
2023-04-04 05:15,10.920,0.002,50,0,0
2023-04-04 05:30,10.932,0.002,50,0,0
2023-04-04 05:45,10.946,0.002,24,0,0
2023-04-04 06:00,10.946,0.002,50,0,0
2023-04-04 06:15,10.960,0.002,50,0,0
2023-04-04 06:30,10.972,0.002,50,0,0
2023-04-04 06:45,10.984,0.002,50,0,0
2023-04-04 07:00,10.996,0.002,50,0,0
2023-04-04 07:15,11.010,0.002,50,0,0
2023-04-04 07:30,11.022,0.002,50,0,0
2023-04-04 07:45,11.034,0.002,49,0,0
2023-04-04 08:00,11.048,0.002,50,0,0
2023-04-04 08:15,11.060,0.002,49,0,0
2023-04-04 08:30,11.072,0.002,49,0,0
2023-04-04 08:45,11.084,0.002,49,0,0
2023-04-04 09:00,11.096,0.002,49,0,0
2023-04-04 09:15,11.110,0.002,49,0,0
2023-04-04 09:30,11.122,0.002,49,0,0
2023-04-04 09:45,11.134,0.002,49,0,0
2023-04-04 10:00,11.146,0.002,49,0,0
2023-04-04 10:15,11.154,0.002,0,0,0
2023-04-04 10:30,11.154,0.002,0,0,0
2023-04-04 10:45,11.154,0.002,0,0,0
2023-04-04 11:00,11.154,0.002,0,0,0
2023-04-04 11:15,11.154,0.002,0,0,0
2023-04-04 11:30,11.154,0.002,0,0,0
2023-04-04 11:45,11.154,0.002,0,0,0
2023-04-04 12:00,11.154,0.002,0,0,0
2023-04-04 12:15,11.154,0.002,0,0,0
2023-04-04 12:30,11.154,0.002,0,0,0
2023-04-04 12:45,11.154,0.002,0,0,0
2023-04-04 13:00,11.154,0.002,0,0,0
2023-04-04 13:15,11.154,0.002,0,0,0
2023-04-04 13:30,11.154,0.002,0,0,0
2023-04-04 13:45,11.154,0.002,0,0,0
2023-04-04 14:00,11.154,0.002,0,0,0
2023-04-04 14:15,11.154,0.002,0,0,0
2023-04-04 14:30,11.154,0.002,0,0,0
2023-04-04 14:45,11.154,0.002,0,0,0
2023-04-04 15:00,11.154,0.002,0,0,0
2023-04-04 15:15,11.154,0.002,0,0,0
2023-04-04 15:30,11.154,0.002,0,0,0
2023-04-04 15:45,11.154,0.002,0,0,0
2023-04-04 16:00,11.154,0.002,0,0,0
2023-04-04 16:15,11.154,0.002,0,0,0
2023-04-04 16:30,11.154,0.002,0,0,0
2023-04-04 16:45,11.154,0.002,0,0,0
2023-04-04 17:00,11.154,0.002,0,0,0
2023-04-04 17:15,11.154,0.002,0,0,0
2023-04-04 17:30,11.154,0.002,0,0,0
2023-04-04 17:45,11.154,0.002,0,0,0
2023-04-04 18:00,11.154,0.002,0,0,0
2023-04-04 18:15,11.154,0.002,0,0,0
2023-04-04 18:30,11.154,0.002,0,0,0
2023-04-04 18:45,11.154,0.002,0,0,0
2023-04-04 19:00,11.154,0.002,0,0,0
2023-04-04 19:15,11.154,0.002,0,0,0
2023-04-04 19:30,11.154,0.002,0,0,0
2023-04-04 19:45,11.154,0.002,0,0,0
2023-04-04 20:00,11.154,0.002,0,0,0
2023-04-04 20:15,11.154,0.002,0,0,0
2023-04-04 20:30,11.154,0.002,0,0,0
2023-04-04 20:45,11.154,0.002,0,0,0
2023-04-04 21:00,11.154,0.002,0,0,0
2023-04-04 21:15,11.154,0.002,0,0,0
2023-04-04 21:30,11.154,0.002,0,0,0
2023-04-04 21:45,11.154,0.002,0,0,0
2023-04-04 22:00,11.154,0.002,52,0,0
2023-04-04 22:15,11.158,0.002,4,0,0
2023-04-04 22:30,11.158,0.002,0,0,0
2023-04-04 22:45,11.158,0.002,46,0,0
2023-04-04 23:00,11.163,0.002,0,0,0
2023-04-04 23:15,11.163,0.002,0,0,0
2023-04-04 23:30,11.164,0.002,46,0,0
2023-04-04 23:45,11.168,0.002,0,0,0
2023-04-05 00:00,11.168,0.002,52,0,0
2023-04-05 00:15,11.172,0.002,4,0,0
2023-04-05 00:30,11.172,0.002,0,0,0
2023-04-05 00:45,11.172,0.002,51,0,0
2023-04-05 01:00,11.176,0.002,0,0,0
2023-04-05 01:15,11.176,0.002,1,0,0
2023-04-05 01:30,11.176,0.002,52,0,0
2023-04-05 01:45,11.180,0.002,0,0,0
2023-04-05 02:00,11.180,0.002,52,0,0
2023-04-05 02:15,11.186,0.002,3,0,0
2023-04-05 02:30,11.186,0.002,0,0,0
2023-04-05 02:45,11.186,0.002,51,0,0
2023-04-05 03:00,11.196,0.002,50,0,0
2023-04-05 03:15,11.208,0.002,49,0,0
2023-04-05 03:30,11.220,0.002,50,0,0
2023-04-05 03:45,11.232,0.002,39,0,0
2023-04-05 04:00,11.236,0.002,0,0,0
2023-04-05 04:15,11.236,0.002,0,0,0
2023-04-05 04:30,11.236,0.002,0,0,0
2023-04-05 04:45,11.236,0.002,0,0,0
2023-04-05 05:00,11.236,0.002,0,0,0
2023-04-05 05:15,11.236,0.002,0,0,0
2023-04-05 05:30,11.236,0.002,50,0,0
2023-04-05 05:45,11.246,0.002,50,0,0
2023-04-05 06:00,11.258,0.002,49,0,0
2023-04-05 06:15,11.270,0.002,49,0,0
2023-04-05 06:30,11.282,0.002,50,0,0
2023-04-05 06:45,11.294,0.002,49,0,0
2023-04-05 07:00,11.308,0.002,49,0,0
2023-04-05 07:15,11.320,0.002,50,0,0
2023-04-05 07:30,11.332,0.002,49,0,0
2023-04-05 07:45,11.344,0.002,49,0,0
2023-04-05 08:00,11.358,0.002,49,0,0
2023-04-05 08:15,11.370,0.002,50,0,0
2023-04-05 08:30,11.382,0.002,50,0,0
2023-04-05 08:45,11.394,0.002,49,0,0
2023-04-05 09:00,11.408,0.002,49,0,0
2023-04-05 09:15,11.420,0.002,49,0,0
2023-04-05 09:30,11.432,0.002,49,0,0
2023-04-05 09:45,11.444,0.002,49,0,0
2023-04-05 10:00,11.458,0.002,49,0,0
2023-04-05 10:15,11.468,0.002,2,0,0
2023-04-05 10:30,11.468,0.002,0,0,0
2023-04-05 10:45,11.468,0.002,0,0,0
2023-04-05 11:00,11.468,0.002,0,0,0
2023-04-05 11:15,11.468,0.002,0,0,0
2023-04-05 11:30,11.468,0.002,0,0,0
2023-04-05 11:45,11.468,0.002,0,0,0
2023-04-05 12:00,11.468,0.002,0,0,0
2023-04-05 12:15,11.468,0.002,0,0,0
2023-04-05 12:30,11.468,0.002,0,0,0
2023-04-05 12:45,11.468,0.002,0,0,0
2023-04-05 13:00,11.468,0.002,0,0,0
2023-04-05 13:15,11.468,0.002,0,0,0
2023-04-05 13:30,11.468,0.002,0,0,0
2023-04-05 13:45,11.468,0.002,0,0,0
2023-04-05 14:00,11.468,0.002,0,0,0
2023-04-05 14:15,11.468,0.002,0,0,0
2023-04-05 14:30,11.468,0.002,0,0,0
2023-04-05 14:45,11.468,0.002,0,0,0
2023-04-05 15:00,11.468,0.002,0,0,0
2023-04-05 15:15,11.468,0.002,0,0,0
2023-04-05 15:30,11.468,0.002,0,0,0
2023-04-05 15:45,11.468,0.002,0,0,0
2023-04-05 16:00,11.468,0.002,0,0,0
2023-04-05 16:15,11.468,0.002,0,0,0
2023-04-05 16:30,11.468,0.002,0,0,0
2023-04-05 16:45,11.468,0.002,0,0,0
2023-04-05 17:00,11.468,0.002,0,0,0
2023-04-05 17:15,11.468,0.002,0,0,0
2023-04-05 17:30,11.468,0.002,0,0,0
2023-04-05 17:45,11.468,0.002,0,0,0
2023-04-05 18:00,11.468,0.002,0,0,0
2023-04-05 18:15,11.468,0.002,0,0,0
2023-04-05 18:30,11.468,0.002,0,0,0
2023-04-05 18:45,11.468,0.002,0,0,0
2023-04-05 19:00,11.468,0.002,0,0,0
2023-04-05 19:15,11.468,0.002,0,0,0
2023-04-05 19:30,11.468,0.002,0,0,0
2023-04-05 19:45,11.468,0.002,0,0,0
2023-04-05 20:00,11.468,0.002,0,0,0
2023-04-05 20:15,11.468,0.002,0,0,0
2023-04-05 20:30,11.468,0.002,0,0,0
2023-04-05 20:45,11.468,0.002,0,0,0
2023-04-05 21:00,11.468,0.002,0,0,0
2023-04-05 21:15,11.468,0.002,0,0,0
2023-04-05 21:30,11.468,0.002,0,0,0
2023-04-05 21:45,11.468,0.002,0,0,0
2023-04-05 22:00,11.468,0.002,0,0,0
2023-04-05 22:15,11.468,0.002,0,0,0
2023-04-05 22:30,11.468,0.002,39,0,0
2023-04-05 22:45,11.474,0.002,0,0,0
2023-04-05 23:00,11.474,0.002,12,0,0
2023-04-05 23:15,11.476,0.002,39,0,0
2023-04-05 23:30,11.478,0.002,0,0,0
2023-04-05 23:45,11.478,0.002,38,0,0
2023-04-06 00:00,11.483,0.002,0,0,0
2023-04-06 00:15,11.483,0.002,0,0,0
2023-04-06 00:30,11.483,0.002,38,0,0
2023-04-06 00:45,11.488,0.002,0,0,0
2023-04-06 01:00,11.488,0.002,13,0,0
2023-04-06 01:15,11.489,0.002,37,0,0
2023-04-06 01:30,11.492,0.002,0,0,0
2023-04-06 01:45,11.492,0.002,37,0,0
2023-04-06 02:00,11.496,0.002,0,0,0
2023-04-06 02:15,11.496,0.002,0,0,0
2023-04-06 02:30,11.496,0.002,36,0,0
2023-04-06 02:45,11.500,0.002,0,0,0
2023-04-06 03:00,11.500,0.002,15,0,0
2023-04-06 03:15,11.502,0.002,36,0,0
2023-04-06 03:30,11.506,0.002,0,0,0
2023-04-06 03:45,11.506,0.002,36,0,0
2023-04-06 04:00,11.510,0.002,0,0,0
2023-04-06 04:15,11.510,0.002,0,0,0
2023-04-06 04:30,11.510,0.002,36,0,0
2023-04-06 04:45,11.514,0.002,0,0,0
2023-04-06 05:00,11.514,0.002,16,0,0
2023-04-06 05:15,11.516,0.002,35,0,0
2023-04-06 05:30,11.518,0.002,0,0,0
2023-04-06 05:45,11.518,0.002,35,0,0
2023-04-06 06:00,11.524,0.002,51,0,0
2023-04-06 06:15,11.536,0.002,50,0,0
2023-04-06 06:30,11.548,0.002,49,0,0
2023-04-06 06:45,11.560,0.002,50,0,0
2023-04-06 07:00,11.574,0.002,50,0,0
2023-04-06 07:15,11.586,0.002,26,0,0
2023-04-06 07:30,11.588,0.002,0,0,0
2023-04-06 07:45,11.588,0.002,0,0,0
2023-04-06 08:00,11.588,0.002,0,0,0
2023-04-06 08:15,11.588,0.002,50,0,0
2023-04-06 08:30,11.594,0.002,50,0,0
2023-04-06 08:45,11.606,0.002,49,0,0
2023-04-06 09:00,11.618,0.002,19,0,0
2023-04-06 09:15,11.620,0.002,0,0,0
2023-04-06 09:30,11.620,0.002,0,0,0
2023-04-06 09:45,11.620,0.002,0,0,0
2023-04-06 10:00,11.620,0.002,0,0,0
2023-04-06 10:15,11.620,0.002,0,0,0
2023-04-06 10:30,11.620,0.002,0,0,0
2023-04-06 10:45,11.620,0.002,0,0,0
2023-04-06 11:00,11.620,0.002,0,0,0
2023-04-06 11:15,11.620,0.002,0,0,0
2023-04-06 11:30,11.620,0.002,0,0,0
2023-04-06 11:45,11.620,0.002,0,0,0
2023-04-06 12:00,11.620,0.002,0,0,0
2023-04-06 12:15,11.620,0.002,0,0,0
2023-04-06 12:30,11.620,0.002,0,0,0
2023-04-06 12:45,11.620,0.002,0,0,0
2023-04-06 13:00,11.620,0.002,0,0,0
2023-04-06 13:15,11.620,0.002,0,0,0
2023-04-06 13:30,11.620,0.002,0,0,0
2023-04-06 13:45,11.620,0.002,0,0,0
2023-04-06 14:00,11.620,0.002,0,0,0
2023-04-06 14:15,11.620,0.002,0,0,0
2023-04-06 14:30,11.620,0.002,0,0,0
2023-04-06 14:45,11.620,0.002,0,0,0
2023-04-06 15:00,11.620,0.002,0,0,0
2023-04-06 15:15,11.620,0.002,0,0,0
2023-04-06 15:30,11.620,0.002,0,0,0
2023-04-06 15:45,11.620,0.002,0,0,0
2023-04-06 16:00,11.620,0.002,0,0,0
2023-04-06 16:15,11.620,0.002,0,0,0
2023-04-06 16:30,11.620,0.002,0,0,0
2023-04-06 16:45,11.620,0.002,0,0,0
2023-04-06 17:00,11.620,0.002,0,0,0
2023-04-06 17:15,11.620,0.002,0,0,0
2023-04-06 17:30,11.620,0.002,0,0,0
2023-04-06 17:45,11.620,0.002,0,0,0
2023-04-06 18:00,11.620,0.002,0,0,0
2023-04-06 18:15,11.620,0.002,0,0,0
2023-04-06 18:30,11.620,0.002,0,0,0
2023-04-06 18:45,11.620,0.002,51,0,0
2023-04-06 19:00,11.626,0.002,50,0,0
2023-04-06 19:15,11.640,0.002,49,0,0
2023-04-06 19:30,11.652,0.002,49,0,0
2023-04-06 19:45,11.662,0.002,0,0,0
2023-04-06 20:00,11.662,0.002,0,0,0
2023-04-06 20:15,11.662,0.002,0,0,0
2023-04-06 20:30,11.662,0.002,0,0,0
2023-04-06 20:45,11.662,0.002,0,0,0
2023-04-06 21:00,11.662,0.002,0,0,0
2023-04-06 21:15,11.662,0.002,0,0,0
2023-04-06 21:30,11.662,0.002,0,0,0
2023-04-06 21:45,11.662,0.002,0,0,0
2023-04-06 22:00,11.662,0.002,0,0,0
2023-04-06 22:15,11.662,0.002,0,0,0
2023-04-06 22:30,11.662,0.002,0,0,0
2023-04-06 22:45,11.662,0.002,50,0,0
2023-04-06 23:00,11.668,0.002,50,0,0
2023-04-06 23:15,11.682,0.002,49,0,0
2023-04-06 23:30,11.694,0.002,50,0,0
2023-04-06 23:45,11.706,0.002,9,0,0
2023-04-07 00:00,11.706,0.002,0,0,0
2023-04-07 00:15,11.706,0.002,0,0,0
2023-04-07 00:30,11.706,0.002,0,0,0
2023-04-07 00:45,11.706,0.002,0,0,0
2023-04-07 01:00,11.706,0.002,0,0,0
2023-04-07 01:15,11.706,0.002,0,0,0
2023-04-07 01:30,11.706,0.002,0,0,0
2023-04-07 01:45,11.706,0.002,0,0,0
2023-04-07 02:00,11.706,0.002,50,0,0
2023-04-07 02:15,11.712,0.002,50,0,0
2023-04-07 02:30,11.724,0.002,49,0,0
2023-04-07 02:45,11.736,0.002,49,0,0
2023-04-07 03:00,11.750,0.002,49,0,0
2023-04-07 03:15,11.760,0.002,0,0,0
2023-04-07 03:30,11.760,0.002,0,0,0
2023-04-07 03:45,11.760,0.002,0,0,0
2023-04-07 04:00,11.760,0.002,0,0,0
2023-04-07 04:15,11.760,0.002,0,0,0
2023-04-07 04:30,11.760,0.002,0,0,0
2023-04-07 04:45,11.760,0.002,0,0,0
2023-04-07 05:00,11.760,0.002,0,0,0
2023-04-07 05:15,11.760,0.002,0,0,0
2023-04-07 05:30,11.760,0.002,0,0,0
2023-04-07 05:45,11.760,0.002,50,0,0
2023-04-07 06:00,11.772,0.002,49,0,0
2023-04-07 06:15,11.784,0.002,49,0,0
2023-04-07 06:30,11.798,0.002,49,0,0
2023-04-07 06:45,11.810,0.002,49,0,0
2023-04-07 07:00,11.822,0.002,49,0,0
2023-04-07 07:15,11.834,0.002,49,0,0
2023-04-07 07:30,11.846,0.002,49,0,0
2023-04-07 07:45,11.859,0.002,49,0,0
2023-04-07 08:00,11.872,0.002,49,0,0
2023-04-07 08:15,11.884,0.002,49,0,0
2023-04-07 08:30,11.896,0.002,49,0,0
2023-04-07 08:45,11.908,0.002,49,0,0
2023-04-07 09:00,11.922,0.002,49,0,0
2023-04-07 09:15,11.934,0.002,49,0,0
2023-04-07 09:30,11.946,0.002,49,0,0
2023-04-07 09:45,11.958,0.002,49,0,0
2023-04-07 10:00,11.970,0.002,49,0,0
2023-04-07 10:15,11.982,0.002,49,0,0
2023-04-07 10:30,11.996,0.002,49,0,0
2023-04-07 10:45,12.008,0.002,49,0,0
2023-04-07 11:00,12.020,0.002,49,0,0
2023-04-07 11:15,12.032,0.002,49,0,0
2023-04-07 11:30,12.045,0.002,49,0,0
2023-04-07 11:45,12.057,0.002,49,0,0
2023-04-07 12:00,12.070,0.002,49,0,0
2023-04-07 12:15,12.082,0.002,49,0,0
2023-04-07 12:30,12.094,0.002,49,0,0
2023-04-07 12:45,12.106,0.002,49,0,0
2023-04-07 13:00,12.116,0.002,0,0,0
2023-04-07 13:15,12.116,0.002,0,0,0
2023-04-07 13:30,12.116,0.002,0,0,0
2023-04-07 13:45,12.116,0.002,0,0,0
2023-04-07 14:00,12.116,0.002,0,0,0
2023-04-07 14:15,12.116,0.002,0,0,0
2023-04-07 14:30,12.116,0.002,0,0,0
2023-04-07 14:45,12.116,0.002,0,0,0
2023-04-07 15:00,12.116,0.002,50,0,0
2023-04-07 15:15,12.122,0.002,49,0,0
2023-04-07 15:30,12.134,0.002,49,0,0
2023-04-07 15:45,12.146,0.002,49,0,0
2023-04-07 16:00,12.158,0.002,49,0,0
2023-04-07 16:15,12.170,0.002,49,0,0
2023-04-07 16:30,12.177,0.002,0,0,0
2023-04-07 16:45,12.177,0.002,0,0,0
2023-04-07 17:00,12.177,0.002,0,0,0
2023-04-07 17:15,12.177,0.002,0,0,0
2023-04-07 17:30,12.177,0.002,0,0,0
2023-04-07 17:45,12.177,0.002,0,0,0
2023-04-07 18:00,12.177,0.002,0,0,0
2023-04-07 18:15,12.177,0.002,0,0,0
2023-04-07 18:30,12.177,0.002,0,0,0
2023-04-07 18:45,12.177,0.002,49,0,0
2023-04-07 19:00,12.190,0.002,49,0,0
2023-04-07 19:15,12.202,0.002,49,0,0
2023-04-07 19:30,12.214,0.002,49,0,0
2023-04-07 19:45,12.226,0.002,15,0,0
2023-04-07 20:00,12.227,0.002,0,0,0
2023-04-07 20:15,12.227,0.002,0,0,0
2023-04-07 20:30,12.227,0.002,0,0,0
2023-04-07 20:45,12.227,0.002,0,0,0
2023-04-07 21:00,12.227,0.002,0,0,0
2023-04-07 21:15,12.227,0.002,0,0,0
2023-04-07 21:30,12.227,0.002,0,0,0
2023-04-07 21:45,12.227,0.002,0,0,0
2023-04-07 22:00,12.227,0.002,0,0,0
2023-04-07 22:15,12.227,0.002,0,0,0
2023-04-07 22:30,12.227,0.002,0,0,0
2023-04-07 22:45,12.227,0.002,0,0,0
2023-04-07 23:00,12.227,0.002,0,0,0
2023-04-07 23:15,12.227,0.002,0,0,0
2023-04-07 23:30,12.227,0.002,0,0,0
2023-04-07 23:45,12.227,0.002,0,0,0
2023-04-08 00:00,12.227,0.002,0,0,0
2023-04-08 00:15,12.227,0.002,0,0,0
2023-04-08 00:30,12.227,0.002,0,0,0
2023-04-08 00:45,12.227,0.002,0,0,0
2023-04-08 01:00,12.227,0.002,0,0,0
2023-04-08 01:15,12.227,0.002,0,0,0
2023-04-08 01:30,12.227,0.002,0,0,0
2023-04-08 01:45,12.227,0.002,0,0,0
2023-04-08 02:00,12.227,0.002,0,0,0
2023-04-08 02:15,12.227,0.002,0,0,0
2023-04-08 02:30,12.227,0.002,0,0,0
2023-04-08 02:45,12.227,0.002,0,0,0
2023-04-08 03:00,12.227,0.002,0,0,0
2023-04-08 03:15,12.227,0.002,0,0,0
2023-04-08 03:30,12.227,0.002,0,0,0
2023-04-08 03:45,12.227,0.002,0,0,0
2023-04-08 04:00,12.227,0.002,0,0,0
2023-04-08 04:15,12.227,0.002,0,0,0
2023-04-08 04:30,12.227,0.002,0,0,0
2023-04-08 04:45,12.227,0.002,38,0,0
2023-04-08 05:00,12.232,0.002,0,0,0
2023-04-08 05:15,12.232,0.002,39,0,0
2023-04-08 05:30,12.236,0.002,12,0,0
2023-04-08 05:45,12.236,0.002,0,0,0
2023-04-08 06:00,12.236,0.002,51,0,0
2023-04-08 06:15,12.248,0.002,50,0,0
2023-04-08 06:30,12.262,0.002,49,0,0
2023-04-08 06:45,12.274,0.002,50,0,0
2023-04-08 07:00,12.286,0.002,50,0,0
2023-04-08 07:15,12.298,0.002,49,0,0
2023-04-08 07:30,12.312,0.002,49,0,0
2023-04-08 07:45,12.324,0.002,49,0,0
2023-04-08 08:00,12.336,0.002,49,0,0
2023-04-08 08:15,12.348,0.002,49,0,0
2023-04-08 08:30,12.360,0.002,49,0,0
2023-04-08 08:45,12.372,0.002,50,0,0
2023-04-08 09:00,12.386,0.002,49,0,0
2023-04-08 09:15,12.390,0.002,0,0,0
2023-04-08 09:30,12.390,0.002,0,0,0
2023-04-08 09:45,12.390,0.002,0,0,0
2023-04-08 10:00,12.390,0.002,0,0,0
2023-04-08 10:15,12.390,0.002,0,0,0
2023-04-08 10:30,12.390,0.002,0,0,0
2023-04-08 10:45,12.390,0.002,0,0,0
2023-04-08 11:00,12.390,0.002,0,0,0
2023-04-08 11:15,12.390,0.002,50,0,0
2023-04-08 11:30,12.400,0.002,49,0,0
2023-04-08 11:45,12.404,0.002,0,0,0
2023-04-08 12:00,12.404,0.002,0,0,0
2023-04-08 12:15,12.404,0.002,0,0,0
2023-04-08 12:30,12.404,0.002,0,0,0
2023-04-08 12:45,12.404,0.002,0,0,0
2023-04-08 13:00,12.404,0.002,0,0,0
2023-04-08 13:15,12.404,0.002,0,0,0
2023-04-08 13:30,12.404,0.002,0,0,0
2023-04-08 13:45,12.404,0.002,0,0,0
2023-04-08 14:00,12.404,0.002,0,0,0
2023-04-08 14:15,12.404,0.002,0,0,0
2023-04-08 14:30,12.404,0.002,0,0,0
2023-04-08 14:45,12.404,0.002,0,0,0
2023-04-08 15:00,12.404,0.002,0,0,0
2023-04-08 15:15,12.404,0.002,0,0,0
2023-04-08 15:30,12.404,0.002,0,0,0
2023-04-08 15:45,12.404,0.002,0,0,0
2023-04-08 16:00,12.404,0.002,0,0,0
2023-04-08 16:15,12.404,0.002,0,0,0
2023-04-08 16:30,12.404,0.002,0,0,0
2023-04-08 16:45,12.404,0.002,0,0,0
2023-04-08 17:00,12.404,0.002,0,0,0
2023-04-08 17:15,12.404,0.002,0,0,0
2023-04-08 17:30,12.404,0.002,0,0,0
2023-04-08 17:45,12.404,0.002,0,0,0
2023-04-08 18:00,12.404,0.002,0,0,0
2023-04-08 18:15,12.404,0.002,0,0,0
2023-04-08 18:30,12.404,0.002,0,0,0
2023-04-08 18:45,12.404,0.002,0,0,0
2023-04-08 19:00,12.404,0.002,0,0,0
2023-04-08 19:15,12.404,0.002,0,0,0
2023-04-08 19:30,12.404,0.002,0,0,0
2023-04-08 19:45,12.404,0.002,0,0,0
2023-04-08 20:00,12.404,0.002,0,0,0
2023-04-08 20:15,12.404,0.002,0,0,0
2023-04-08 20:30,12.404,0.002,0,0,0
2023-04-08 20:45,12.404,0.002,0,0,0
2023-04-08 21:00,12.404,0.002,0,0,0
2023-04-08 21:15,12.404,0.002,0,0,0
2023-04-08 21:30,12.404,0.002,0,0,0
2023-04-08 21:45,12.404,0.002,0,0,0
2023-04-08 22:00,12.404,0.002,0,0,0
2023-04-08 22:15,12.404,0.002,0,0,0
2023-04-08 22:30,12.404,0.002,0,0,0
2023-04-08 22:45,12.404,0.002,0,0,0
2023-04-08 23:00,12.404,0.002,0,0,0
2023-04-08 23:15,12.404,0.002,0,0,0
2023-04-08 23:30,12.404,0.002,0,0,0
2023-04-08 23:45,12.404,0.002,0,0,0
2023-04-09 00:00,12.404,0.002,0,0,0
2023-04-09 00:15,12.404,0.002,0,0,0
2023-04-09 00:30,12.404,0.002,0,0,0
2023-04-09 00:45,12.404,0.002,0,0,0
2023-04-09 01:00,12.404,0.002,0,0,0
2023-04-09 01:15,12.404,0.002,0,0,0
2023-04-09 01:30,12.404,0.002,0,0,0
2023-04-09 01:45,12.404,0.002,0,0,0
2023-04-09 02:00,12.404,0.002,0,0,0
2023-04-09 02:15,12.404,0.002,0,0,0
2023-04-09 02:30,12.404,0.002,0,0,0
2023-04-09 02:45,12.404,0.002,0,0,0
2023-04-09 03:00,12.404,0.002,0,0,0
2023-04-09 03:15,12.404,0.002,0,0,0
2023-04-09 03:30,12.404,0.002,0,0,0
2023-04-09 03:45,12.404,0.002,0,0,0
2023-04-09 04:00,12.404,0.002,0,0,0
2023-04-09 04:15,12.404,0.002,0,0,0
2023-04-09 04:30,12.404,0.002,0,0,0
2023-04-09 04:45,12.404,0.002,0,0,0
2023-04-09 05:00,12.404,0.002,0,0,0
2023-04-09 05:15,12.404,0.002,0,0,0
2023-04-09 05:30,12.404,0.002,0,0,0
2023-04-09 05:45,12.404,0.002,0,0,0
2023-04-09 06:00,12.406,0.002,50,0,0
2023-04-09 06:15,12.418,0.002,49,0,0
2023-04-09 06:30,12.430,0.002,49,0,0
2023-04-09 06:45,12.442,0.002,49,0,0
2023-04-09 07:00,12.448,0.002,0,0,0
2023-04-09 07:15,12.448,0.002,0,0,0
2023-04-09 07:30,12.448,0.002,0,0,0
2023-04-09 07:45,12.448,0.002,0,0,0
2023-04-09 08:00,12.448,0.002,0,0,0
2023-04-09 08:15,12.448,0.002,49,0,0
2023-04-09 08:30,12.460,0.002,49,0,0
2023-04-09 08:45,12.472,0.002,49,0,0
2023-04-09 09:00,12.476,0.002,0,0,0
2023-04-09 09:15,12.476,0.002,0,0,0
2023-04-09 09:30,12.476,0.002,0,0,0
2023-04-09 09:45,12.476,0.002,0,0,0
2023-04-09 10:00,12.476,0.002,0,0,0
2023-04-09 10:15,12.476,0.002,0,0,0
2023-04-09 10:30,12.476,0.002,0,0,0
2023-04-09 10:45,12.476,0.002,0,0,0
2023-04-09 11:00,12.476,0.002,0,0,0
2023-04-09 11:15,12.476,0.002,0,0,0
2023-04-09 11:30,12.476,0.002,0,0,0
2023-04-09 11:45,12.476,0.002,50,0,0
2023-04-09 12:00,12.486,0.002,49,0,0
2023-04-09 12:15,12.498,0.002,49,0,0
2023-04-09 12:30,12.510,0.002,35,0,0
2023-04-09 12:45,12.512,0.002,0,0,0
2023-04-09 13:00,12.512,0.002,0,0,0
2023-04-09 13:15,12.512,0.002,0,0,0
2023-04-09 13:30,12.512,0.002,0,0,0
2023-04-09 13:45,12.512,0.002,0,0,0
2023-04-09 14:00,12.512,0.002,0,0,0
2023-04-09 14:15,12.512,0.002,0,0,0
