time,Import kWh,Export kWh
2024-01-30 20:00,2915.039,0.000
2024-01-30 20:15,2915.328,0.000
2024-01-30 20:30,2915.606,0.000
2024-01-30 20:45,2915.900,0.000
2024-01-30 21:00,2916.181,0.000
2024-01-30 21:15,2916.476,0.000
2024-01-30 21:30,2916.760,0.000
2024-01-30 21:45,2917.055,0.000
2024-01-30 22:00,2917.335,0.000
2024-01-30 22:15,2917.631,0.000
2024-01-30 22:30,2917.914,0.000
2024-01-30 22:45,2918.207,0.000
2024-01-30 23:00,2918.488,0.000
2024-01-30 23:15,2918.783,0.000
2024-01-30 23:30,2919.064,0.000
2024-01-30 23:45,2919.357,0.000
2024-01-31 00:00,2919.639,0.000
2024-01-31 00:15,2919.934,0.000
2024-01-31 00:30,2920.219,0.000
2024-01-31 00:45,2920.515,0.000
2024-01-31 01:00,2920.797,0.000
2024-01-31 01:15,2921.090,0.000
2024-01-31 01:30,2921.157,0.000
2024-01-31 01:45,2921.160,0.000
2024-01-31 02:00,2921.162,0.000
2024-01-31 02:15,2921.165,0.000
2024-01-31 02:30,2921.568,0.000
2024-01-31 02:45,2922.314,0.000
2024-01-31 03:00,2922.642,0.000
2024-01-31 03:15,2922.863,0.000
2024-01-31 03:30,2923.167,0.000
2024-01-31 03:45,2923.471,0.000
2024-01-31 04:00,2923.754,0.000
2024-01-31 04:15,2924.058,0.000
2024-01-31 04:30,2924.346,0.000
2024-01-31 04:45,2924.645,0.000
2024-01-31 05:00,2924.940,0.000
2024-01-31 05:15,2925.223,0.000
2024-01-31 05:30,2925.544,0.000
2024-01-31 05:45,2925.818,0.000
2024-01-31 06:00,2926.127,0.000
2024-01-31 06:15,2926.425,0.000
2024-01-31 06:30,2926.714,0.000
2024-01-31 06:45,2927.001,0.000
2024-01-31 07:00,2927.304,0.000
2024-01-31 07:15,2927.590,0.000
2024-01-31 07:30,2927.886,0.000
2024-01-31 07:45,2928.170,0.000
2024-01-31 08:00,2928.468,0.000
2024-01-31 08:15,2928.750,0.000
2024-01-31 08:30,2928.954,0.000
2024-01-31 08:45,2928.958,0.000
2024-01-31 09:00,2928.961,0.000
2024-01-31 09:15,2928.963,0.000
2024-01-31 09:30,2928.966,0.000
2024-01-31 09:45,2928.969,0.000
2024-01-31 10:00,2928.972,0.000
2024-01-31 10:15,2928.974,0.000
2024-01-31 10:30,2929.072,0.000
2024-01-31 10:45,2929.828,0.000
2024-01-31 11:00,2930.480,0.000
2024-01-31 11:15,2930.720,0.000
2024-01-31 11:30,2930.958,0.000
2024-01-31 11:45,2931.289,0.000
2024-01-31 12:00,2931.564,0.000
2024-01-31 12:15,2931.851,0.000
2024-01-31 12:30,2932.143,0.000
2024-01-31 12:45,2932.417,0.000
2024-01-31 13:00,2932.706,0.000
2024-01-31 13:15,2932.994,0.000
2024-01-31 13:30,2933.262,0.000
2024-01-31 13:45,2933.572,0.000
2024-01-31 14:00,2933.858,0.000
2024-01-31 14:15,2934.143,0.000
2024-01-31 14:30,2934.423,0.000
2024-01-31 14:45,2934.715,0.000
2024-01-31 15:00,2934.997,0.000
2024-01-31 15:15,2935.289,0.000
2024-01-31 15:30,2935.568,0.000
2024-01-31 15:45,2935.859,0.000
2024-01-31 16:00,2935.929,0.000
2024-01-31 16:15,2935.932,0.000
2024-01-31 16:30,2935.934,0.000
2024-01-31 16:45,2936.438,0.000
2024-01-31 17:00,2937.107,0.000
2024-01-31 17:15,2937.370,0.000
2024-01-31 17:30,2937.569,0.000
2024-01-31 17:45,2937.576,0.000
2024-01-31 18:00,2937.579,0.000
2024-01-31 18:15,2937.581,0.000
2024-01-31 18:30,2937.584,0.000
2024-01-31 18:45,2937.587,0.000
2024-01-31 19:00,2937.589,0.000
2024-01-31 19:15,2937.592,0.000
2024-01-31 19:30,2937.594,0.000
2024-01-31 19:45,2937.597,0.000
2024-01-31 20:00,2937.600,0.000
2024-01-31 20:15,2937.602,0.000
2024-01-31 20:30,2937.605,0.000
2024-01-31 20:45,2937.606,0.000
2024-01-31 21:00,2937.608,0.000
2024-01-31 21:15,2937.609,0.000
2024-01-31 21:30,2937.611,0.000
2024-01-31 21:45,2937.612,0.000
2024-01-31 22:00,2937.614,0.000
2024-01-31 22:15,2937.615,0.000
2024-01-31 22:30,2937.617,0.000
2024-01-31 22:45,2937.618,0.000
2024-01-31 23:00,2937.620,0.000
2024-01-31 23:15,2937.621,0.000
2024-01-31 23:30,2937.622,0.000
2024-01-31 23:45,2937.624,0.000
2024-02-01 00:00,2937.625,0.000
2024-02-01 00:15,2937.626,0.000
2024-02-01 00:30,2937.627,0.000
2024-02-01 00:45,2937.629,0.000
2024-02-01 01:00,2937.630,0.000
2024-02-01 01:15,2937.631,0.000
2024-02-01 01:30,2937.633,0.000
2024-02-01 01:45,2937.634,0.000
2024-02-01 02:00,2937.635,0.000
2024-02-01 02:15,2937.636,0.000
2024-02-01 02:30,2937.638,0.000
2024-02-01 02:45,2937.639,0.000
2024-02-01 03:00,2937.640,0.000
2024-02-01 03:15,2937.641,0.000
2024-02-01 03:30,2937.643,0.000
2024-02-01 03:45,2937.644,0.000
2024-02-01 04:00,2937.645,0.000
2024-02-01 04:15,2937.647,0.000
2024-02-01 04:30,2937.648,0.000
2024-02-01 04:45,2937.649,0.000
2024-02-01 05:00,2937.700,0.000
2024-02-01 05:15,2937.707,0.000
2024-02-01 05:30,2937.711,0.000
2024-02-01 05:45,2937.715,0.000
2024-02-01 06:00,2937.718,0.000
2024-02-01 06:15,2937.724,0.000
2024-02-01 06:30,2937.727,0.000
2024-02-01 06:45,2937.730,0.000
2024-02-01 07:00,2938.062,0.000
2024-02-01 07:15,2938.826,0.000
2024-02-01 07:30,2939.659,0.000
2024-02-01 07:45,2940.169,0.000
2024-02-01 08:00,2940.417,0.000
2024-02-01 08:15,2940.743,0.000
2024-02-01 08:30,2941.085,0.000
2024-02-01 08:45,2941.410,0.000
2024-02-01 09:00,2941.726,0.000
2024-02-01 09:15,2942.069,0.000
2024-02-01 09:30,2942.366,0.000
2024-02-01 09:45,2942.698,0.000
2024-02-01 10:00,2942.996,0.000
2024-02-01 10:15,2943.298,0.000
2024-02-01 10:30,2943.623,0.000
2024-02-01 10:45,2943.658,0.000
2024-02-01 11:00,2943.661,0.000
2024-02-01 11:15,2943.663,0.000
2024-02-01 11:30,2943.666,0.000
2024-02-01 11:45,2943.669,0.000
2024-02-01 12:00,2943.672,0.000
2024-02-01 12:15,2943.674,0.000
2024-02-01 12:30,2943.677,0.000
2024-02-01 12:45,2943.680,0.000
2024-02-01 13:00,2943.682,0.000
2024-02-01 13:15,2943.685,0.000
2024-02-01 13:30,2943.688,0.000
2024-02-01 13:45,2943.689,0.000
2024-02-01 14:00,2943.691,0.000
2024-02-01 14:15,2943.693,0.000
2024-02-01 14:30,2943.694,0.000
2024-02-01 14:45,2943.696,0.000
2024-02-01 15:00,2943.697,0.000
2024-02-01 15:15,2943.699,0.000
2024-02-01 15:30,2943.700,0.000
2024-02-01 15:45,2943.702,0.000
2024-02-01 16:00,2943.704,0.000
2024-02-01 16:15,2943.705,0.000
2024-02-01 16:30,2943.707,0.000
2024-02-01 16:45,2943.747,0.000
2024-02-01 17:00,2944.421,0.000
2024-02-01 17:15,2945.218,0.000
2024-02-01 17:30,2945.660,0.000
2024-02-01 17:45,2945.897,0.000
2024-02-01 18:00,2946.213,0.000
2024-02-01 18:15,2946.519,0.000
2024-02-01 18:30,2946.836,0.000
2024-02-01 18:45,2947.147,0.000
2024-02-01 19:00,2947.465,0.000
2024-02-01 19:15,2947.779,0.000
2024-02-01 19:30,2948.082,0.000
2024-02-01 19:45,2948.407,0.000
2024-02-01 20:00,2948.718,0.000
2024-02-01 20:15,2949.024,0.000
2024-02-01 20:30,2949.358,0.000
2024-02-01 20:45,2949.650,0.000
2024-02-01 21:00,2949.958,0.000
2024-02-01 21:15,2950.254,0.000
2024-02-01 21:30,2950.560,0.000
2024-02-01 21:45,2950.851,0.000
2024-02-01 22:00,2951.156,0.000
2024-02-01 22:15,2951.446,0.000
2024-02-01 22:30,2951.748,0.000
2024-02-01 22:45,2952.036,0.000
2024-02-01 23:00,2952.337,0.000
2024-02-01 23:15,2952.623,0.000
2024-02-01 23:30,2952.922,0.000
2024-02-01 23:45,2953.207,0.000
2024-02-02 00:00,2953.505,0.000
2024-02-02 00:15,2953.791,0.000
2024-02-02 00:30,2954.089,0.000
2024-02-02 00:45,2954.372,0.000
2024-02-02 01:00,2954.670,0.000
2024-02-02 01:15,2954.954,0.000
2024-02-02 01:30,2955.250,0.000
2024-02-02 01:45,2955.532,0.000
2024-02-02 02:00,2955.827,0.000
2024-02-02 02:15,2956.107,0.000
2024-02-02 02:30,2956.401,0.000
2024-02-02 02:45,2956.681,0.000
2024-02-02 03:00,2956.974,0.000
2024-02-02 03:15,2957.253,0.000
2024-02-02 03:30,2957.547,0.000
2024-02-02 03:45,2957.828,0.000
2024-02-02 04:00,2958.122,0.000
2024-02-02 04:15,2958.403,0.000
2024-02-02 04:30,2958.697,0.000
2024-02-02 04:45,2958.978,0.000
2024-02-02 05:00,2959.273,0.000
2024-02-02 05:15,2959.552,0.000
2024-02-02 05:30,2959.843,0.000
2024-02-02 05:45,2960.121,0.000
2024-02-02 06:00,2960.411,0.000
2024-02-02 06:15,2960.689,0.000
2024-02-02 06:30,2960.979,0.000
2024-02-02 06:45,2961.257,0.000
2024-02-02 07:00,2961.547,0.000
2024-02-02 07:15,2961.824,0.000
2024-02-02 07:30,2962.112,0.000
2024-02-02 07:45,2962.389,0.000
2024-02-02 08:00,2962.484,0.000
2024-02-02 08:15,2962.487,0.000
2024-02-02 08:30,2962.490,0.000
2024-02-02 08:45,2962.492,0.000
2024-02-02 09:00,2962.495,0.000
2024-02-02 09:15,2962.498,0.000
2024-02-02 09:30,2962.501,0.000
2024-02-02 09:45,2962.503,0.000
2024-02-02 10:00,2962.506,0.000
2024-02-02 10:15,2962.657,0.000
2024-02-02 10:30,2963.498,0.000
2024-02-02 10:45,2964.011,0.000
2024-02-02 11:00,2964.081,0.000
2024-02-02 11:15,2964.084,0.000
2024-02-02 11:30,2964.087,0.000
2024-02-02 11:45,2964.089,0.000
2024-02-02 12:00,2964.092,0.000
2024-02-02 12:15,2964.095,0.000
2024-02-02 12:30,2964.097,0.000
2024-02-02 12:45,2964.100,0.000
2024-02-02 13:00,2964.103,0.000
2024-02-02 13:15,2964.105,0.000
2024-02-02 13:30,2964.108,0.000
2024-02-02 13:45,2964.224,0.000
2024-02-02 14:00,2965.021,0.000
2024-02-02 14:15,2965.563,0.000
2024-02-02 14:30,2965.771,0.000
2024-02-02 14:45,2966.025,0.000
2024-02-02 15:00,2966.329,0.000
2024-02-02 15:15,2966.584,0.000
2024-02-02 15:30,2966.856,0.000
2024-02-02 15:45,2967.120,0.000
2024-02-02 16:00,2967.389,0.000
2024-02-02 16:15,2967.662,0.000
2024-02-02 16:30,2967.923,0.000
2024-02-02 16:45,2968.186,0.000
2024-02-02 17:00,2968.232,0.000
2024-02-02 17:15,2968.234,0.000
2024-02-02 17:30,2968.237,0.000
2024-02-02 17:45,2968.240,0.000
2024-02-02 18:00,2968.242,0.000
2024-02-02 18:15,2968.245,0.000
2024-02-02 18:30,2968.247,0.000
2024-02-02 18:45,2968.250,0.000
2024-02-02 19:00,2968.253,0.000
2024-02-02 19:15,2968.255,0.000
2024-02-02 19:30,2968.258,0.000
2024-02-02 19:45,2968.261,0.000
2024-02-02 20:00,2968.262,0.000
2024-02-02 20:15,2968.264,0.000
2024-02-02 20:30,2968.265,0.000
2024-02-02 20:45,2968.267,0.000
2024-02-02 21:00,2968.268,0.000
2024-02-02 21:15,2968.270,0.000
2024-02-02 21:30,2968.271,0.000
2024-02-02 21:45,2968.273,0.000
2024-02-02 22:00,2968.274,0.000
2024-02-02 22:15,2968.276,0.000
2024-02-02 22:30,2968.277,0.000
2024-02-02 22:45,2968.279,0.000
2024-02-02 23:00,2968.280,0.000
2024-02-02 23:15,2968.281,0.000
2024-02-02 23:30,2968.283,0.000
2024-02-02 23:45,2968.284,0.000
2024-02-03 00:00,2968.286,0.000
2024-02-03 00:15,2968.287,0.000
2024-02-03 00:30,2968.289,0.000
2024-02-03 00:45,2968.290,0.000
2024-02-03 01:00,2968.292,0.000
2024-02-03 01:15,2968.293,0.000
2024-02-03 01:30,2968.295,0.000
2024-02-03 01:45,2968.296,0.000
2024-02-03 02:00,2968.297,0.000
2024-02-03 02:15,2968.299,0.000
2024-02-03 02:30,2968.300,0.000
2024-02-03 02:45,2968.301,0.000
2024-02-03 03:00,2968.303,0.000
2024-02-03 03:15,2968.304,0.000
2024-02-03 03:30,2968.305,0.000
2024-02-03 03:45,2968.307,0.000
2024-02-03 04:00,2968.308,0.000
2024-02-03 04:15,2968.309,0.000
2024-02-03 04:30,2968.311,0.000
2024-02-03 04:45,2968.312,0.000
2024-02-03 05:00,2968.313,0.000
2024-02-03 05:15,2968.315,0.000
2024-02-03 05:30,2968.316,0.000
2024-02-03 05:45,2968.317,0.000
2024-02-03 06:00,2968.319,0.000
2024-02-03 06:15,2968.320,0.000
2024-02-03 06:30,2968.322,0.000
2024-02-03 06:45,2968.323,0.000
2024-02-03 07:00,2968.325,0.000
2024-02-03 07:15,2968.326,0.000
2024-02-03 07:30,2968.328,0.000
2024-02-03 07:45,2968.329,0.000
2024-02-03 08:00,2968.331,0.000
2024-02-03 08:15,2968.464,0.000
2024-02-03 08:30,2969.203,0.000
2024-02-03 08:45,2969.963,0.000
2024-02-03 09:00,2970.274,0.000
2024-02-03 09:15,2970.503,0.000
2024-02-03 09:30,2970.791,0.000
2024-02-03 09:45,2970.886,0.000
2024-02-03 10:00,2970.888,0.000
2024-02-03 10:15,2970.891,0.000
2024-02-03 10:30,2970.894,0.000
2024-02-03 10:45,2970.896,0.000
2024-02-03 11:00,2970.899,0.000
2024-02-03 11:15,2970.902,0.000
2024-02-03 11:30,2970.904,0.000
2024-02-03 11:45,2970.907,0.000
2024-02-03 12:00,2970.910,0.000
2024-02-03 12:15,2970.925,0.000
2024-02-03 12:30,2971.473,0.000
2024-02-03 12:45,2972.193,0.000
2024-02-03 13:00,2972.491,0.000
2024-02-03 13:15,2972.703,0.000
2024-02-03 13:30,2972.982,0.000
2024-02-03 13:45,2973.166,0.000
2024-02-03 14:00,2973.169,0.000
2024-02-03 14:15,2973.172,0.000
2024-02-03 14:30,2973.175,0.000
2024-02-03 14:45,2973.177,0.000
2024-02-03 15:00,2973.180,0.000
2024-02-03 15:15,2973.183,0.000
2024-02-03 15:30,2973.185,0.000
2024-02-03 15:45,2973.188,0.000
2024-02-03 16:00,2973.191,0.000
2024-02-03 16:15,2973.193,0.000
2024-02-03 16:30,2973.196,0.000
2024-02-03 16:45,2973.198,0.000
2024-02-03 17:00,2973.231,0.000
2024-02-03 17:15,2973.245,0.000
2024-02-03 17:30,2973.248,0.000
2024-02-03 17:45,2973.251,0.000
2024-02-03 18:00,2973.253,0.000
2024-02-03 18:15,2973.256,0.000
2024-02-03 18:30,2973.258,0.000
2024-02-03 18:45,2973.483,0.000
2024-02-03 19:00,2974.278,0.000
2024-02-03 19:15,2974.892,0.000
2024-02-03 19:30,2975.120,0.000
2024-02-03 19:45,2975.379,0.000
2024-02-03 20:00,2975.657,0.000
2024-02-03 20:15,2975.661,0.000
2024-02-03 20:30,2975.663,0.000
2024-02-03 20:45,2975.666,0.000
2024-02-03 21:00,2975.669,0.000
2024-02-03 21:15,2975.671,0.000
2024-02-03 21:30,2975.674,0.000
2024-02-03 21:45,2975.677,0.000
2024-02-03 22:00,2975.679,0.000
2024-02-03 22:15,2975.682,0.000
2024-02-03 22:30,2975.685,0.000
2024-02-03 22:45,2975.687,0.000
2024-02-03 23:00,2975.690,0.000
2024-02-03 23:15,2975.692,0.000
2024-02-03 23:30,2975.693,0.000
2024-02-03 23:45,2975.694,0.000
2024-02-04 00:00,2975.696,0.000
2024-02-04 00:15,2975.697,0.000
2024-02-04 00:30,2975.699,0.000
2024-02-04 00:45,2975.700,0.000
2024-02-04 01:00,2975.702,0.000
2024-02-04 01:15,2975.703,0.000
2024-02-04 01:30,2975.705,0.000
2024-02-04 01:45,2975.706,0.000
2024-02-04 02:00,2975.708,0.000
2024-02-04 02:15,2975.709,0.000
2024-02-04 02:30,2975.711,0.000
2024-02-04 02:45,2975.712,0.000
2024-02-04 03:00,2975.714,0.000
2024-02-04 03:15,2975.715,0.000
2024-02-04 03:30,2975.717,0.000
2024-02-04 03:45,2975.718,0.000
2024-02-04 04:00,2975.720,0.000
2024-02-04 04:15,2975.721,0.000
2024-02-04 04:30,2975.723,0.000
2024-02-04 04:45,2975.878,0.000
2024-02-04 05:00,2976.674,0.000
2024-02-04 05:15,2977.428,0.000
2024-02-04 05:30,2977.702,0.000
2024-02-04 05:45,2977.952,0.000
2024-02-04 06:00,2978.253,0.000
2024-02-04 06:15,2978.546,0.000
2024-02-04 06:30,2978.824,0.000
2024-02-04 06:45,2979.129,0.000
2024-02-04 07:00,2979.393,0.000
2024-02-04 07:15,2979.677,0.000
2024-02-04 07:30,2979.949,0.000
2024-02-04 07:45,2980.088,0.000
2024-02-04 08:00,2980.090,0.000
2024-02-04 08:15,2980.093,0.000
2024-02-04 08:30,2980.095,0.000
2024-02-04 08:45,2980.098,0.000
2024-02-04 09:00,2980.101,0.000
2024-02-04 09:15,2980.333,0.000
2024-02-04 09:30,2981.119,0.000
2024-02-04 09:45,2981.508,0.000
2024-02-04 10:00,2981.642,0.000
2024-02-04 10:15,2981.645,0.000
2024-02-04 10:30,2981.647,0.000
2024-02-04 10:45,2981.650,0.000
2024-02-04 11:00,2981.653,0.000
2024-02-04 11:15,2981.655,0.000
2024-02-04 11:30,2981.658,0.000
2024-02-04 11:45,2982.081,0.000
2024-02-04 12:00,2982.780,0.000
2024-02-04 12:15,2983.075,0.000
2024-02-04 12:30,2983.280,0.000
2024-02-04 12:45,2983.530,0.000
2024-02-04 13:00,2983.533,0.000
2024-02-04 13:15,2983.536,0.000
2024-02-04 13:30,2983.538,0.000
2024-02-04 13:45,2983.541,0.000
2024-02-04 14:00,2983.544,0.000
2024-02-04 14:15,2983.546,0.000
2024-02-04 14:30,2983.549,0.000
2024-02-04 14:45,2983.997,0.000
2024-02-04 15:00,2984.715,0.000
2024-02-04 15:15,2984.990,0.000
2024-02-04 15:30,2985.201,0.000
2024-02-04 15:45,2985.482,0.000
2024-02-04 16:00,2985.754,0.000
2024-02-04 16:15,2986.003,0.000
2024-02-04 16:30,2986.269,0.000
2024-02-04 16:45,2986.412,0.000
2024-02-04 17:00,2986.415,0.000
2024-02-04 17:15,2986.417,0.000
2024-02-04 17:30,2986.420,0.000
2024-02-04 17:45,2986.423,0.000
2024-02-04 18:00,2986.425,0.000
2024-02-04 18:15,2986.428,0.000
2024-02-04 18:30,2986.431,0.000
2024-02-04 18:45,2986.433,0.000
2024-02-04 19:00,2986.436,0.000
2024-02-04 19:15,2986.795,0.000
2024-02-04 19:30,2987.540,0.000
2024-02-04 19:45,2987.874,0.000
2024-02-04 20:00,2988.069,0.000
2024-02-04 20:15,2988.224,0.000
2024-02-04 20:30,2988.227,0.000
2024-02-04 20:45,2988.229,0.000
2024-02-04 21:00,2988.232,0.000
2024-02-04 21:15,2988.235,0.000
2024-02-04 21:30,2988.237,0.000
2024-02-04 21:45,2988.240,0.000
2024-02-04 22:00,2988.243,0.000
2024-02-04 22:15,2988.245,0.000
2024-02-04 22:30,2988.248,0.000
2024-02-04 22:45,2988.250,0.000
2024-02-04 23:00,2988.253,0.000
2024-02-04 23:15,2988.255,0.000
2024-02-04 23:30,2988.257,0.000
2024-02-04 23:45,2988.258,0.000
2024-02-05 00:00,2988.260,0.000
2024-02-05 00:15,2988.261,0.000
2024-02-05 00:30,2988.263,0.000
2024-02-05 00:45,2988.264,0.000
2024-02-05 01:00,2988.266,0.000
2024-02-05 01:15,2988.267,0.000
2024-02-05 01:30,2988.269,0.000
2024-02-05 01:45,2988.270,0.000
2024-02-05 02:00,2988.272,0.000
2024-02-05 02:15,2988.273,0.000
2024-02-05 02:30,2988.275,0.000
2024-02-05 02:45,2988.276,0.000
2024-02-05 03:00,2988.278,0.000
2024-02-05 03:15,2988.279,0.000
2024-02-05 03:30,2988.281,0.000
2024-02-05 03:45,2988.282,0.000
2024-02-05 04:00,2988.284,0.000
2024-02-05 04:15,2988.286,0.000
2024-02-05 04:30,2988.287,0.000
2024-02-05 04:45,2988.289,0.000
2024-02-05 05:00,2988.290,0.000
2024-02-05 05:15,2988.292,0.000
2024-02-05 05:30,2988.293,0.000
2024-02-05 05:45,2988.295,0.000
2024-02-05 06:00,2988.518,0.000
2024-02-05 06:15,2989.335,0.000
2024-02-05 06:30,2990.003,0.000
2024-02-05 06:45,2990.277,0.000
2024-02-05 07:00,2990.519,0.000
2024-02-05 07:15,2990.833,0.000
2024-02-05 07:30,2991.127,0.000
2024-02-05 07:45,2991.392,0.000
2024-02-05 08:00,2991.693,0.000
2024-02-05 08:15,2991.976,0.000
2024-02-05 08:30,2992.258,0.000
2024-02-05 08:45,2992.542,0.000
2024-02-05 09:00,2992.790,0.000
2024-02-05 09:15,2992.793,0.000
2024-02-05 09:30,2992.796,0.000
2024-02-05 09:45,2992.798,0.000
2024-02-05 10:00,2992.801,0.000
2024-02-05 10:15,2992.804,0.000
2024-02-05 10:30,2992.806,0.000
2024-02-05 10:45,2992.809,0.000
2024-02-05 11:00,2993.184,0.000
2024-02-05 11:15,2993.978,0.000
2024-02-05 11:30,2994.313,0.000
2024-02-05 11:45,2994.531,0.000
2024-02-05 12:00,2994.812,0.000
2024-02-05 12:15,2995.099,0.000
2024-02-05 12:30,2995.369,0.000
2024-02-05 12:45,2995.652,0.000
2024-02-05 13:00,2995.923,0.000
2024-02-05 13:15,2996.203,0.000
2024-02-05 13:30,2996.472,0.000
2024-02-05 13:45,2996.598,0.000
2024-02-05 14:00,2996.601,0.000
2024-02-05 14:15,2996.603,0.000
2024-02-05 14:30,2996.606,0.000
2024-02-05 14:45,2996.609,0.000
2024-02-05 15:00,2996.611,0.000
2024-02-05 15:15,2996.614,0.000
2024-02-05 15:30,2996.627,0.000
2024-02-05 15:45,2997.234,0.000
2024-02-05 16:00,2997.901,0.000
2024-02-05 16:15,2998.156,0.000
2024-02-05 16:30,2998.382,0.000
2024-02-05 16:45,2998.696,0.000
2024-02-05 17:00,2998.962,0.000
2024-02-05 17:15,2999.236,0.000
2024-02-05 17:30,2999.506,0.000
2024-02-05 17:45,2999.785,0.000
2024-02-05 18:00,3000.052,0.000
2024-02-05 18:15,3000.327,0.000
2024-02-05 18:30,3000.591,0.000
2024-02-05 18:45,3000.777,0.000
2024-02-05 19:00,3000.780,0.000
2024-02-05 19:15,3000.782,0.000
2024-02-05 19:30,3000.785,0.000
2024-02-05 19:45,3000.788,0.000
2024-02-05 20:00,3000.790,0.000
2024-02-05 20:15,3000.793,0.000
2024-02-05 20:30,3000.795,0.000
2024-02-05 20:45,3000.798,0.000
2024-02-05 21:00,3000.801,0.000
2024-02-05 21:15,3000.803,0.000
2024-02-05 21:30,3000.806,0.000
2024-02-05 21:45,3000.808,0.000
2024-02-05 22:00,3000.810,0.000
2024-02-05 22:15,3000.811,0.000
2024-02-05 22:30,3001.119,0.000
2024-02-05 22:45,3001.929,0.000
2024-02-05 23:00,3002.373,0.000
2024-02-05 23:15,3002.582,0.000
2024-02-05 23:30,3002.847,0.000
2024-02-05 23:45,3002.972,0.000
2024-02-06 00:00,3002.975,0.000
2024-02-06 00:15,3002.977,0.000
2024-02-06 00:30,3002.980,0.000
2024-02-06 00:45,3002.983,0.000
2024-02-06 01:00,3002.985,0.000
2024-02-06 01:15,3002.988,0.000
2024-02-06 01:30,3002.990,0.000
2024-02-06 01:45,3002.993,0.000
2024-02-06 02:00,3002.996,0.000
2024-02-06 02:15,3002.998,0.000
2024-02-06 02:30,3003.001,0.000
2024-02-06 02:45,3003.003,0.000
2024-02-06 03:00,3003.004,0.000
2024-02-06 03:15,3003.006,0.000
2024-02-06 03:30,3003.008,0.000
2024-02-06 03:45,3003.009,0.000
2024-02-06 04:00,3003.011,0.000
2024-02-06 04:15,3003.012,0.000
2024-02-06 04:30,3003.014,0.000
2024-02-06 04:45,3003.015,0.000
2024-02-06 05:00,3003.017,0.000
2024-02-06 05:15,3003.018,0.000
2024-02-06 05:30,3003.020,0.000
2024-02-06 05:45,3003.021,0.000
2024-02-06 06:00,3003.023,0.000
2024-02-06 06:15,3003.024,0.000
2024-02-06 06:30,3003.026,0.000
2024-02-06 06:45,3003.027,0.000
2024-02-06 07:00,3003.029,0.000
2024-02-06 07:15,3003.328,0.000
2024-02-06 07:30,3004.100,0.000
2024-02-06 07:45,3004.712,0.000
2024-02-06 08:00,3004.961,0.000
2024-02-06 08:15,3005.217,0.000
2024-02-06 08:30,3005.517,0.000
2024-02-06 08:45,3005.785,0.000
2024-02-06 09:00,3006.061,0.000
2024-02-06 09:15,3006.331,0.000
2024-02-06 09:30,3006.610,0.000
2024-02-06 09:45,3006.876,0.000
2024-02-06 10:00,3007.148,0.000
2024-02-06 10:15,3007.424,0.000
2024-02-06 10:30,3007.686,0.000
2024-02-06 10:45,3007.959,0.000
2024-02-06 11:00,3008.215,0.000
2024-02-06 11:15,3008.482,0.000
2024-02-06 11:30,3008.735,0.000
2024-02-06 11:45,3008.998,0.000
2024-02-06 12:00,3009.212,0.000
2024-02-06 12:15,3009.214,0.000
2024-02-06 12:30,3009.217,0.000
2024-02-06 12:45,3009.220,0.000
2024-02-06 13:00,3009.222,0.000
2024-02-06 13:15,3009.258,0.000
2024-02-06 13:30,3009.845,0.000
2024-02-06 13:45,3010.401,0.000
2024-02-06 14:00,3010.612,0.000
2024-02-06 14:15,3010.842,0.000
2024-02-06 14:30,3011.127,0.000
2024-02-06 14:45,3011.386,0.000
2024-02-06 15:00,3011.632,0.000
2024-02-06 15:15,3011.897,0.000
2024-02-06 15:30,3012.150,0.000
2024-02-06 15:45,3012.412,0.000
2024-02-06 16:00,3012.666,0.000
2024-02-06 16:15,3012.917,0.000
2024-02-06 16:30,3013.068,0.000
2024-02-06 16:45,3013.070,0.000
2024-02-06 17:00,3013.073,0.000
2024-02-06 17:15,3013.076,0.000
2024-02-06 17:30,3013.078,0.000
2024-02-06 17:45,3013.407,0.000
2024-02-06 18:00,3014.113,0.000
2024-02-06 18:15,3014.381,0.000
2024-02-06 18:30,3014.589,0.000
2024-02-06 18:45,3014.855,0.000
2024-02-06 19:00,3015.122,0.000
2024-02-06 19:15,3015.362,0.000
2024-02-06 19:30,3015.620,0.000
2024-02-06 19:45,3015.867,0.000
2024-02-06 20:00,3016.125,0.000
2024-02-06 20:15,3016.370,0.000
2024-02-06 20:30,3016.627,0.000
2024-02-06 20:45,3016.873,0.000
2024-02-06 21:00,3017.128,0.000
2024-02-06 21:15,3017.372,0.000
2024-02-06 21:30,3017.627,0.000
2024-02-06 21:45,3017.868,0.000
2024-02-06 22:00,3018.119,0.000
2024-02-06 22:15,3018.359,0.000
2024-02-06 22:30,3018.609,0.000
2024-02-06 22:45,3018.859,0.000
2024-02-06 23:00,3019.131,0.000
2024-02-06 23:15,3019.392,0.000
2024-02-06 23:30,3019.664,0.000
2024-02-06 23:45,3019.930,0.000
2024-02-07 00:00,3020.212,0.000
2024-02-07 00:15,3020.373,0.000
2024-02-07 00:30,3020.377,0.000
2024-02-07 00:45,3020.379,0.000
2024-02-07 01:00,3020.382,0.000
2024-02-07 01:15,3020.385,0.000
2024-02-07 01:30,3020.387,0.000
2024-02-07 01:45,3020.464,0.000
2024-02-07 02:00,3021.227,0.000
2024-02-07 02:15,3021.798,0.000
2024-02-07 02:30,3022.028,0.000
